shot_id,match_id,player,player_id,team,home_away,minute,result,xG,X,Y,shot_type,situation,last_action,player_assisted,date,home_team,away_team,Match,season
582180,22265,Takehiro Tomiyasu,7931,Arsenal,home,5,MissedShots,0.3114989101886749,0.9719999694824218,0.575999984741211,Head,FromCorner,Cross,Declan Rice,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582181,22265,Declan Rice,5553,Arsenal,home,11,SavedShot,0.07599175721406937,0.8590000152587891,0.4540000152587891,LeftFoot,OpenPlay,BallRecovery,Martin Odegaard,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582182,22265,Kai Havertz,5220,Arsenal,home,14,BlockedShot,0.027825765311717987,0.9009999847412109,0.514000015258789,Head,FromCorner,Aerial,Martin Odegaard,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582183,22265,Gabriel Martinelli,7752,Arsenal,home,15,SavedShot,0.08282254636287689,0.8619999694824219,0.34400001525878904,RightFoot,OpenPlay,TakeOn,Ben White,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582185,22265,Kai Havertz,5220,Arsenal,home,26,BlockedShot,0.1243632361292839,0.8680000305175781,0.445,LeftFoot,OpenPlay,Chipped,Ben White,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582188,22265,Kai Havertz,5220,Arsenal,home,32,BlockedShot,0.07722058147192001,0.9,0.3920000076293945,LeftFoot,OpenPlay,None,,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582189,22265,Gabriel,5613,Arsenal,home,32,BlockedShot,0.029413307085633278,0.7869999694824219,0.505,LeftFoot,OpenPlay,Rebound,,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582191,22265,Takehiro Tomiyasu,7931,Arsenal,home,42,Goal,0.08649498969316483,0.865999984741211,0.5270000076293946,RightFoot,OpenPlay,Pass,Martin Odegaard,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582194,22265,Kai Havertz,5220,Arsenal,home,46,MissedShots,0.11610186100006104,0.9159999847412109,0.5209999847412109,Head,OpenPlay,Cross,Gabriel Martinelli,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582192,22265,Kai Havertz,5220,Arsenal,home,50,BlockedShot,0.03923143073916435,0.9119999694824219,0.43099998474121093,Head,OpenPlay,Aerial,Takehiro Tomiyasu,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582193,22265,Thomas Partey,2328,Arsenal,home,50,MissedShots,0.0411798469722271,0.8030000305175782,0.42700000762939455,RightFoot,OpenPlay,Pass,Martin Odegaard,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582196,22265,Takehiro Tomiyasu,7931,Arsenal,home,64,BlockedShot,0.016236072406172752,0.9569999694824218,0.395,Head,FromCorner,Aerial,Martin Odegaard,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582197,22265,Declan Rice,5553,Arsenal,home,64,MissedShots,0.019297171384096146,0.7919999694824219,0.34599998474121096,RightFoot,FromCorner,None,,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582198,22265,Kai Havertz,5220,Arsenal,home,66,ShotOnPost,0.11555080860853195,0.9180000305175782,0.5479999923706055,Head,OpenPlay,Cross,Gabriel Martinelli,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582199,22265,Martin Odegaard,2517,Arsenal,home,71,SavedShot,0.4345802664756775,0.9019999694824219,0.5320000076293945,LeftFoot,OpenPlay,Pass,Leandro Trossard,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582200,22265,Emile Smith-Rowe,7230,Arsenal,home,71,BlockedShot,0.10229108482599258,0.8880000305175781,0.5479999923706055,RightFoot,OpenPlay,Rebound,,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582201,22265,Leandro Trossard,7698,Arsenal,home,73,BlockedShot,0.019228694960474968,0.7240000152587891,0.5690000152587891,RightFoot,OpenPlay,Pass,Martin Odegaard,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582202,22265,Emile Smith-Rowe,7230,Arsenal,home,73,MissedShots,0.018068399280309677,0.7859999847412109,0.69,RightFoot,OpenPlay,Pass,Kai Havertz,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582203,22265,Emile Smith-Rowe,7230,Arsenal,home,82,ShotOnPost,0.08295127749443054,0.8969999694824219,0.5820000076293945,RightFoot,OpenPlay,Cross,Gabriel Martinelli,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582204,22265,Gabriel Jesus,5543,Arsenal,home,85,BlockedShot,0.0499337762594223,0.895,0.6719999694824219,RightFoot,FromCorner,Pass,Declan Rice,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582205,22265,Kai Havertz,5220,Arsenal,home,86,MissedShots,0.35258960723876953,0.92,0.5270000076293946,Head,OpenPlay,Cross,Gabriel Martinelli,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582206,22265,Martin Odegaard,2517,Arsenal,home,88,MissedShots,0.3842051923274994,0.8959999847412109,0.43200000762939456,LeftFoot,OpenPlay,Pass,Gabriel Jesus,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582207,22265,Kai Havertz,5220,Arsenal,home,88,Goal,0.7686353921890259,0.9630000305175781,0.509000015258789,LeftFoot,OpenPlay,Rebound,Martin Odegaard,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582208,22265,Gabriel Martinelli,7752,Arsenal,home,96,MissedShots,0.08020839840173721,0.8530000305175781,0.445,LeftFoot,OpenPlay,Chipped,Oleksandr Zinchenko,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582184,22265,Dominic Calvert-Lewin,5555,Everton,away,16,BlockedShot,0.06904318183660507,0.7659999847412109,0.3990000152587891,RightFoot,DirectFreekick,Standard,,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582186,22265,Dominic Calvert-Lewin,5555,Everton,away,31,ShotOnPost,0.09864979982376099,0.8480000305175781,0.6029999923706054,RightFoot,OpenPlay,Pass,Idrissa Gueye,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582187,22265,Dominic Calvert-Lewin,5555,Everton,away,31,MissedShots,0.43616217374801636,0.9019999694824219,0.6079999923706054,RightFoot,OpenPlay,Rebound,,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582190,22265,Idrissa Gueye,668,Everton,away,39,Goal,0.05790741741657257,0.755,0.6220000076293946,RightFoot,DirectFreekick,Standard,,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582195,22265,Dominic Calvert-Lewin,5555,Everton,away,62,SavedShot,0.046169035136699677,0.8340000152587891,0.6480000305175782,RightFoot,OpenPlay,TakeOn,Idrissa Gueye,2024-05-19,Arsenal,Everton,Arsenal v Everton,2023
582156,22266,Ivan Toney,998,Brentford,home,0,MissedShots,0.07093757390975952,0.8809999847412109,0.4909999847412109,RightFoot,SetPiece,Cross,Vitaly Janelt,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582158,22266,Ivan Toney,998,Brentford,home,8,SavedShot,0.45124736428260803,0.9209999847412109,0.39799999237060546,RightFoot,OpenPlay,Pass,Bryan Mbeumo,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582167,22266,Yoane Wissa,5786,Brentford,home,46,MissedShots,0.07781776785850525,0.9259999847412109,0.515,Head,OpenPlay,Aerial,Christian Nørgaard,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582166,22266,Yoane Wissa,5786,Brentford,home,47,MissedShots,0.13145996630191803,0.9419999694824219,0.44,Head,OpenPlay,Cross,Sergio Reguilón,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582168,22266,Vitaly Janelt,9680,Brentford,home,47,Goal,0.33114174008369446,0.8769999694824219,0.47200000762939454,LeftFoot,OpenPlay,Pass,Yoane Wissa,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582169,22266,Yoane Wissa,5786,Brentford,home,56,BlockedShot,0.03313915804028511,0.78,0.49900001525878906,RightFoot,OpenPlay,Pass,Zanka,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582172,22266,Ivan Toney,998,Brentford,home,61,SavedShot,0.5067490339279175,0.8969999694824219,0.509000015258789,Head,OpenPlay,Aerial,Mads Roerslev,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582173,22266,Yoane Wissa,5786,Brentford,home,69,Goal,0.026970937848091125,0.8130000305175781,0.65,RightFoot,OpenPlay,HeadPass,Ivan Toney,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582176,22266,Yehor Yarmolyuk,11772,Brentford,home,89,SavedShot,0.03299634903669357,0.89,0.5329999923706055,Head,OpenPlay,Chipped,Zanka,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582177,22266,Ivan Toney,998,Brentford,home,97,MissedShots,0.03911178559064865,0.7030000305175781,0.5029999923706054,RightFoot,DirectFreekick,Standard,,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582157,22266,Jacob Murphy,6063,Newcastle United,away,3,MissedShots,0.022570015862584114,0.7730000305175782,0.35400001525878905,RightFoot,OpenPlay,Pass,Joelinton,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582159,22266,Joelinton,87,Newcastle United,away,9,MissedShots,0.3921360671520233,0.915,0.575,RightFoot,OpenPlay,Pass,Alexander Isak,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582160,22266,Harvey Barnes,6681,Newcastle United,away,20,Goal,0.5767608880996704,0.955999984741211,0.524000015258789,Head,OpenPlay,Cross,Bruno Guimarães,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582161,22266,Jacob Murphy,6063,Newcastle United,away,23,BlockedShot,0.069783054292202,0.8580000305175781,0.36400001525878906,RightFoot,OpenPlay,Pass,Bruno Guimarães,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582162,22266,Jacob Murphy,6063,Newcastle United,away,24,SavedShot,0.03465631604194641,0.764000015258789,0.46900001525878904,LeftFoot,OpenPlay,Pass,Bruno Guimarães,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582163,22266,Jacob Murphy,6063,Newcastle United,away,35,Goal,0.4926300644874573,0.9330000305175781,0.43599998474121093,RightFoot,OpenPlay,Pass,Alexander Isak,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582164,22266,Alexander Isak,5232,Newcastle United,away,37,Goal,0.3375982940196991,0.874000015258789,0.4209999847412109,RightFoot,OpenPlay,Pass,Bruno Guimarães,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582165,22266,Alexander Isak,5232,Newcastle United,away,45,SavedShot,0.46119335293769836,0.855999984741211,0.5129999923706055,RightFoot,OpenPlay,Throughball,Joelinton,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582170,22266,Fabian Schär,76,Newcastle United,away,60,BlockedShot,0.11898104101419449,0.815,0.6179999923706054,RightFoot,DirectFreekick,Standard,,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582171,22266,Alexander Isak,5232,Newcastle United,away,60,MissedShots,0.5306925177574158,0.919000015258789,0.5270000076293946,LeftFoot,SetPiece,None,,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582174,22266,Alexander Isak,5232,Newcastle United,away,76,SavedShot,0.1134406253695488,0.8159999847412109,0.63,RightFoot,DirectFreekick,Standard,,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582175,22266,Bruno Guimarães,8327,Newcastle United,away,76,Goal,0.563970685005188,0.9259999847412109,0.48,LeftFoot,SetPiece,Rebound,,2024-05-19,Brentford,Newcastle United,Brentford v Newcastle United,2023
582128,22267,Adam Webster,7699,Brighton,home,4,MissedShots,0.018925296142697334,0.960999984741211,0.40299999237060546,Head,FromCorner,Aerial,Pascal Groß,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582130,22267,Valentín Barco,12498,Brighton,home,11,SavedShot,0.27490857243537903,0.9069999694824219,0.6569999694824219,LeftFoot,OpenPlay,Pass,Carlos Baleba,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582131,22267,Jakub Moder,9284,Brighton,home,17,SavedShot,0.0625562071800232,0.9030000305175782,0.4129999923706055,RightFoot,SetPiece,Cross,Pascal Groß,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582132,22267,João Pedro,8272,Brighton,home,20,BlockedShot,0.10473421216011047,0.860999984741211,0.4520000076293945,RightFoot,OpenPlay,Pass,Danny Welbeck,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582133,22267,Adam Webster,7699,Brighton,home,22,MissedShots,0.03518944978713989,0.904000015258789,0.5579999923706055,Head,SetPiece,None,,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582135,22267,Carlos Baleba,10527,Brighton,home,27,BlockedShot,0.026056284084916115,0.799000015258789,0.37,LeftFoot,OpenPlay,Pass,Adam Lallana,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582136,22267,Adam Webster,7699,Brighton,home,28,BlockedShot,0.05778523162007332,0.9130000305175782,0.43099998474121093,Head,FromCorner,Cross,Valentín Barco,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582137,22267,João Pedro,8272,Brighton,home,31,MissedShots,0.3987084627151489,0.93,0.39799999237060546,RightFoot,OpenPlay,Dispossessed,,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582138,22267,Adam Lallana,486,Brighton,home,34,BlockedShot,0.024687567725777626,0.7709999847412109,0.4129999923706055,LeftFoot,OpenPlay,Pass,Danny Welbeck,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582139,22267,Adam Lallana,486,Brighton,home,36,BlockedShot,0.09209132194519043,0.9069999694824219,0.6480000305175782,LeftFoot,OpenPlay,Pass,João Pedro,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582141,22267,Pascal Groß,239,Brighton,home,47,BlockedShot,0.03523308411240578,0.8159999847412109,0.610999984741211,RightFoot,OpenPlay,Pass,João Pedro,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582142,22267,João Pedro,8272,Brighton,home,49,BlockedShot,0.5778364539146423,0.9319999694824219,0.505,RightFoot,OpenPlay,Pass,Jakub Moder,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582143,22267,Adam Lallana,486,Brighton,home,49,BlockedShot,0.13714651763439178,0.9069999694824219,0.534000015258789,LeftFoot,OpenPlay,Pass,Pascal Groß,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582144,22267,João Pedro,8272,Brighton,home,50,BlockedShot,0.03320244699716568,0.9080000305175782,0.4779999923706055,Head,FromCorner,Aerial,Simon Adingra,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582147,22267,Jakub Moder,9284,Brighton,home,62,MissedShots,0.014393741264939308,0.759000015258789,0.47,RightFoot,FromCorner,Aerial,,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582153,22267,João Pedro,8272,Brighton,home,84,MissedShots,0.014872423373162746,0.9109999847412109,0.3629999923706055,Head,FromCorner,Cross,Pascal Groß,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582155,22267,Anssumane Fati,7967,Brighton,home,92,BlockedShot,0.06337729096412659,0.8809999847412109,0.36900001525878906,RightFoot,OpenPlay,Tackle,,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582129,22267,Bruno Fernandes,1228,Manchester United,away,10,SavedShot,0.013111126609146595,0.7419999694824219,0.27899999618530275,RightFoot,OpenPlay,BallRecovery,Kobbie Mainoo,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582134,22267,Scott McTominay,5560,Manchester United,away,25,MissedShots,0.09822201728820801,0.895,0.335,RightFoot,OpenPlay,Pass,Bruno Fernandes,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582140,22267,Alejandro Garnacho,10552,Manchester United,away,41,SavedShot,0.05171780288219452,0.9630000305175781,0.705,LeftFoot,OpenPlay,TakeOn,Diogo Dalot,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582145,22267,Alejandro Garnacho,10552,Manchester United,away,51,BlockedShot,0.03835659474134445,0.8530000305175781,0.6869999694824219,RightFoot,OpenPlay,Chipped,Diogo Dalot,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582146,22267,Scott McTominay,5560,Manchester United,away,54,BlockedShot,0.1000174731016159,0.8880000305175781,0.54,RightFoot,OpenPlay,BallTouch,Kobbie Mainoo,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582148,22267,Scott McTominay,5560,Manchester United,away,62,BlockedShot,0.11147138476371765,0.8859999847412109,0.43599998474121093,RightFoot,OpenPlay,Pass,Amad Diallo Traore,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582149,22267,Amad Diallo Traore,8127,Manchester United,away,63,MissedShots,0.022723201662302017,0.79,0.35,LeftFoot,OpenPlay,Pass,Rasmus Højlund,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582150,22267,Alejandro Garnacho,10552,Manchester United,away,67,BlockedShot,0.06360965967178345,0.8440000152587891,0.375,RightFoot,OpenPlay,Pass,Amad Diallo Traore,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582151,22267,Diogo Dalot,7281,Manchester United,away,72,Goal,0.3615990877151489,0.8730000305175781,0.435,RightFoot,OpenPlay,None,,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582152,22267,Alejandro Garnacho,10552,Manchester United,away,82,BlockedShot,0.04323812574148178,0.79,0.4229999923706055,LeftFoot,OpenPlay,Chipped,Casemiro,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582154,22267,Rasmus Højlund,11055,Manchester United,away,87,Goal,0.09996958076953888,0.894000015258789,0.3890000152587891,RightFoot,OpenPlay,TakeOn,Christian Eriksen,2024-05-19,Brighton,Manchester United,Brighton v Manchester United,2023
582097,22268,Zeki Amdouni,11701,Burnley,home,2,MissedShots,0.04905183985829353,0.8880000305175781,0.6840000152587891,LeftFoot,OpenPlay,Pass,Jacob Bruun Larsen,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582099,22268,Josh Cullen,1018,Burnley,home,5,MissedShots,0.021544525399804115,0.750999984741211,0.445,RightFoot,OpenPlay,Pass,Jacob Bruun Larsen,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582102,22268,Jacob Bruun Larsen,5355,Burnley,home,19,BlockedShot,0.04656549170613289,0.7580000305175781,0.6990000152587891,RightFoot,DirectFreekick,Standard,,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582103,22268,Zeki Amdouni,11701,Burnley,home,21,MissedShots,0.33666864037513733,0.9019999694824219,0.5629999923706055,LeftFoot,OpenPlay,Pass,Jacob Bruun Larsen,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582104,22268,Zeki Amdouni,11701,Burnley,home,24,BlockedShot,0.07090120762586594,0.86,0.6530000305175782,LeftFoot,OpenPlay,Pass,Sander Berge,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582105,22268,Maxime Estève,9487,Burnley,home,25,MissedShots,0.01165295671671629,0.7090000152587891,0.56,LeftFoot,OpenPlay,BallRecovery,,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582106,22268,Jacob Bruun Larsen,5355,Burnley,home,38,BlockedShot,0.028651712462306023,0.8480000305175781,0.740999984741211,RightFoot,OpenPlay,Pass,Charlie Taylor,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582108,22268,Wilson Odobert,10822,Burnley,home,43,BlockedShot,0.08501462638378143,0.855,0.42700000762939455,RightFoot,OpenPlay,Pass,Lyle Foster,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582109,22268,Lorenz Assignon,8973,Burnley,home,44,MissedShots,0.01233177911490202,0.7030000305175781,0.46299999237060546,LeftFoot,FromCorner,Aerial,,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582112,22268,Josh Cullen,1018,Burnley,home,46,SavedShot,0.0746726542711258,0.855,0.395,RightFoot,OpenPlay,Pass,Johann Berg Gudmundsson,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582110,22268,Zeki Amdouni,11701,Burnley,home,47,MissedShots,0.016313161700963974,0.745999984741211,0.37,RightFoot,OpenPlay,Pass,Josh Cullen,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582113,22268,Wilson Odobert,10822,Burnley,home,50,MissedShots,0.03503568843007088,0.8780000305175781,0.6140000152587891,RightFoot,OpenPlay,Aerial,,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582116,22268,Wilson Odobert,10822,Burnley,home,60,MissedShots,0.022008532658219337,0.8009999847412109,0.674000015258789,RightFoot,OpenPlay,Pass,Zeki Amdouni,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582120,22268,Vitinho,11700,Burnley,home,69,BlockedShot,0.018240351229906082,0.745999984741211,0.4570000076293945,RightFoot,OpenPlay,Pass,Sander Berge,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582121,22268,Josh Cullen,1018,Burnley,home,71,Goal,0.026804635301232338,0.7609999847412109,0.5329999923706055,LeftFoot,OpenPlay,Pass,Vitinho,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582122,22268,Wilson Odobert,10822,Burnley,home,75,BlockedShot,0.016633229330182076,0.785,0.7819999694824219,RightFoot,OpenPlay,Pass,Lyle Foster,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582124,22268,Vitinho,11700,Burnley,home,77,MissedShots,0.04696071147918701,0.8540000152587891,0.325,LeftFoot,OpenPlay,Pass,Josh Brownhill,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582125,22268,Johann Berg Gudmundsson,1663,Burnley,home,81,SavedShot,0.052538082003593445,0.8640000152587891,0.3220000076293945,LeftFoot,OpenPlay,Pass,Sander Berge,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582126,22268,Wilson Odobert,10822,Burnley,home,87,MissedShots,0.07954733818769455,0.8480000305175781,0.5429999923706055,RightFoot,OpenPlay,Pass,Josh Brownhill,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582127,22268,Vitinho,11700,Burnley,home,92,BlockedShot,0.031086036935448647,0.779000015258789,0.4159999847412109,RightFoot,OpenPlay,Pass,Josh Brownhill,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582096,22268,Chris Wood,4456,Nottingham Forest,away,1,Goal,0.43680858612060547,0.955,0.5629999923706055,LeftFoot,OpenPlay,Cross,Anthony Elanga,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582098,22268,Anthony Elanga,9524,Nottingham Forest,away,4,MissedShots,0.02257867343723774,0.8780000305175781,0.17399999618530274,RightFoot,OpenPlay,None,,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582100,22268,Ryan Yates,11003,Nottingham Forest,away,13,BlockedShot,0.0975184515118599,0.8469999694824218,0.4979999923706055,RightFoot,OpenPlay,Pass,Morgan Gibbs-White,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582101,22268,Chris Wood,4456,Nottingham Forest,away,13,Goal,0.49360403418540955,0.9059999847412109,0.4759999847412109,RightFoot,OpenPlay,None,Ryan Yates,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582107,22268,Anthony Elanga,9524,Nottingham Forest,away,41,MissedShots,0.031351786106824875,0.7669999694824219,0.6609999847412109,RightFoot,OpenPlay,Pass,Morgan Gibbs-White,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582111,22268,Chris Wood,4456,Nottingham Forest,away,45,SavedShot,0.0901724249124527,0.914000015258789,0.5670000076293945,Head,SetPiece,Cross,Morgan Gibbs-White,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582114,22268,Morgan Gibbs-White,6857,Nottingham Forest,away,54,SavedShot,0.027840329334139824,0.779000015258789,0.6909999847412109,RightFoot,FromCorner,Pass,Anthony Elanga,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582115,22268,Chris Wood,4456,Nottingham Forest,away,54,MissedShots,0.11355496197938919,0.85,0.40099998474121096,RightFoot,OpenPlay,Pass,Danilo,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582117,22268,Morgan Gibbs-White,6857,Nottingham Forest,away,62,BlockedShot,0.1268855631351471,0.87,0.5479999923706055,RightFoot,OpenPlay,Pass,Callum Hudson-Odoi,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582118,22268,Murillo,12123,Nottingham Forest,away,63,MissedShots,0.0516420416533947,0.8969999694824219,0.6480000305175782,LeftFoot,FromCorner,Pass,Ibrahim Sangare,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582119,22268,Murillo,12123,Nottingham Forest,away,65,SavedShot,0.01800878532230854,0.7859999847412109,0.28200000762939453,LeftFoot,SetPiece,Pass,Danilo,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582123,22268,Anthony Elanga,9524,Nottingham Forest,away,76,SavedShot,0.06965266913175583,0.8440000152587891,0.6519999694824219,RightFoot,OpenPlay,Pass,Matz Sels,2024-05-19,Burnley,Nottingham Forest,Burnley v Nottingham Forest,2023
582209,22269,Nicolas Jackson,10048,Chelsea,home,1,SavedShot,0.09453701227903366,0.9540000152587891,0.6719999694824219,LeftFoot,OpenPlay,Pass,Raheem Sterling,2024-05-19,Chelsea,Bournemouth,Chelsea v Bournemouth,2023
582210,22269,Cole Palmer,8497,Chelsea,home,2,MissedShots,0.1369228959083557,0.8640000152587891,0.40099998474121096,LeftFoot,OpenPlay,TakeOn,Raheem Sterling,2024-05-19,Chelsea,Bournemouth,Chelsea v Bournemouth,2023
582212,22269,Conor Gallagher,9040,Chelsea,home,13,MissedShots,0.024947606027126312,0.7140000152587891,0.46799999237060547,RightFoot,OpenPlay,BallRecovery,Moisés Caicedo,2024-05-19,Chelsea,Bournemouth,Chelsea v Bournemouth,2023
582213,22269,Moisés Caicedo,9453,Chelsea,home,16,Goal,0.006719267461448908,0.519000015258789,0.45299999237060545,RightFoot,OpenPlay,None,,2024-05-19,Chelsea,Bournemouth,Chelsea v Bournemouth,2023
582216,22269,Nicolas Jackson,10048,Chelsea,home,21,BlockedShot,0.06917247921228409,0.975999984741211,0.685,RightFoot,OpenPlay,TakeOn,Benoit Badiashile Mukinayi,2024-05-19,Chelsea,Bournemouth,Chelsea v Bournemouth,2023
582219,22269,Raheem Sterling,618,Chelsea,home,30,MissedShots,0.026185940951108932,0.769000015258789,0.3089999961853027,RightFoot,OpenPlay,Chipped,Cole Palmer,2024-05-19,Chelsea,Bournemouth,Chelsea v Bournemouth,2023
582222,22269,Noni Madueke,11357,Chelsea,home,42,BlockedShot,0.06613844633102417,0.8619999694824219,0.3270000076293945,LeftFoot,OpenPlay,Pass,Raheem Sterling,2024-05-19,Chelsea,Bournemouth,Chelsea v Bournemouth,2023
582225,22269,Nicolas Jackson,10048,Chelsea,home,46,BlockedShot,0.13864457607269287,0.965,0.4259999847412109,RightFoot,OpenPlay,Cross,Cole Palmer,2024-05-19,Chelsea,Bournemouth,Chelsea v Bournemouth,2023
