player_name,team,position,games,time,goals,assists,shots,key_passes,xG,xA,xG90,xA90,xGChain,xGBuildup,npg,npxG,season
Jayden Danns,Liverpool,S,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Toby Collyer,Manchester United,S,6,159,0,0,1,2,0.050947535783052444,0.16184047795832157,0.0,0.0,0.8362514898180962,0.6744109764695168,0,0.050947535783052444,2024
Josh Acheampong,Chelsea,D S,4,172,0,0,2,0,0.16821566224098206,0.0,0.0,0.0,0.6639772951602936,0.6639772951602936,0,0.16821566224098206,2024
Harry Amass,Manchester United,D S,5,347,0,0,3,1,0.08970431052148342,0.04916497692465782,0.0,0.0,1.3546761870384216,1.2308019548654556,0,0.08970431052148342,2024
Hákon Valdimarsson,Brentford,GK S,2,145,0,0,0,0,0.0,0.0,0.0,0.0,0.23789019882678986,0.23789019882678986,0,0.0,2024
Mikey Moore,Tottenham,F M S,10,351,0,1,3,3,0.16382673382759094,0.6736010685563087,0.0,0.0,1.1337775886058807,0.846306886523962,0,0.16382673382759094,2024
Yunus Konak,Brentford,S,10,25,0,0,1,0,0.10903885960578918,0.0,0.0,0.0,0.41917112469673157,0.3101322650909424,0,0.10903885960578918,2024
Luke Woolfenden,Ipswich,D S,15,1170,0,0,1,0,0.0580514557659626,0.0,0.0,0.0,1.306849337182939,1.306849337182939,0,0.0580514557659626,2024
Massimo Luongo,Ipswich,M S,11,185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Wes Burns,Ipswich,M S,18,962,0,1,7,10,0.41338271275162697,2.2046328485012054,0.0,0.0,3.0202110949903727,0.9018877614289522,0,0.41338271275162697,2024
Ali Al-Hamadi,Ipswich,S,11,98,0,0,4,2,0.5323996320366859,0.07849547080695629,0.0,0.0,0.6907828329131007,0.24549709539860487,0,0.5323996320366859,2024
Marcus Harness,Ipswich,S,2,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Cameron Burgess,Ipswich,D S,18,1538,0,2,10,7,0.9312757514417171,0.376679259352386,0.0,0.0,4.114149808883667,3.429916113615036,0,0.9312757514417171,2024
Harrison Armstrong,Everton,S,3,41,0,0,1,1,0.2571773827075958,0.07110223919153214,0.0,0.0,0.32827961444854736,0.0,0,0.2571773827075958,2024
Joe Lumley,Southampton,GK,3,270,0,0,0,0,0.0,0.0,0.0,0.0,0.13133640587329865,0.13133640587329865,0,0.0,2024
Nathan Wood,Southampton,D S,11,780,0,0,2,1,0.29378557205200195,0.021479303017258644,0.0,0.0,2.371581122279167,2.3501018211245537,0,0.29378557205200195,2024
Eric da Silva Moreira,Nottingham Forest,S,2,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Andy Irving,West Ham,M S,10,142,0,0,4,1,0.10817551892250776,0.28213629126548767,0.0,0.0,1.0017768368124962,0.9420072957873344,0,0.10817551892250776,2024
Kosta Nedeljkovic,Aston Villa,S,5,109,0,0,0,0,0.0,0.0,0.0,0.0,0.18579712882637978,0.18579712882637978,0,0.0,2024
Woyo Coulibaly,Leicester,D S,4,107,0,0,2,0,0.07459224760532379,0.0,0.0,0.0,0.0910294447094202,0.016437197104096413,0,0.07459224760532379,2024
Mathis Amougou,Chelsea,S,1,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Albert Grønbæk,Southampton,F M S,4,150,0,0,2,1,0.060219261795282364,0.03122548572719097,0.0,0.0,0.08345328830182552,0.02323402650654316,0,0.060219261795282364,2024
Mads Hermansen,Leicester,GK,27,2388,0,0,0,0,0.0,0.0,0.0,0.0,2.3339753225445747,2.3339753225445747,0,0.0,2024
Abdul Fatawu,Leicester,D F M S,11,571,0,2,13,6,0.46604868955910206,1.4724965319037437,0.0,0.0,2.3615895370021462,1.3566849753260612,0,0.46604868955910206,2024
Lucas Bergvall,Tottenham,M S,27,1187,0,1,11,11,0.6092278761789203,0.7203583419322968,0.0,0.0,5.082979638129473,4.340266279876232,0,0.6092278761789203,2024
Roman Dixon,Everton,D,1,90,0,0,0,0,0.0,0.0,0.0,0.0,0.08859848231077194,0.08859848231077194,0,0.0,2024
George Edmundson,Ipswich,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Jack Clarke,Ipswich,M S,32,1151,0,4,17,28,1.3016396705061197,2.666540065780282,0.0,0.0,5.49640105292201,1.9239521846175194,0,1.3016396705061197,2024
André,Wolverhampton Wanderers,M S,33,2538,0,0,10,18,0.2956870160996914,0.8052516058087349,0.0,0.0,9.497647654265165,8.866849983111024,0,0.2956870160996914,2024
Luis Guilherme,West Ham,M S,12,121,0,0,4,3,0.3657259922474623,0.10995930060744286,0.0,0.0,0.7313005086034536,0.4087594524025917,0,0.3657259922474623,2024
Asher Agbinone,Crystal Palace,S,2,2,0,0,1,1,0.015191496349871159,0.023866645991802216,0.0,0.0,0.036948622204363346,0.01308197621256113,0,0.015191496349871159,2024
Jayden Meghoma,Brentford,S,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Morato,Nottingham Forest,D S,26,852,0,0,2,0,0.1037580780684948,0.0,0.0,0.0,2.077718833461404,2.077718833461404,0,0.1037580780684948,2024
Ayden Heaven,Manchester United,D S,4,167,0,0,2,1,0.060109693557024,0.012095056474208832,0.0,0.0,0.3067154213786125,0.2946203574538231,0,0.060109693557024,2024
Carlos Forbs,Wolverhampton Wanderers,M S,10,210,0,0,2,1,0.14554984867572784,0.03507748618721962,0.0,0.0,0.452562496997416,0.30675258580595255,0,0.14554984867572784,2024
Vítezslav Jaros,Liverpool,S,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Alfie Pond,Wolverhampton Wanderers,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Will Lankshear,Tottenham,S,3,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Caleb Kporha,Crystal Palace,S,2,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0719930911436677,0.0719930911436677,0,0.0,2024
Harry Clarke,Ipswich,D S,7,378,0,0,1,1,0.056514352560043335,0.06540583074092865,0.0,0.0,1.269033445045352,1.269033445045352,0,0.056514352560043335,2024
Ryan Manning,Southampton,D M S,24,1495,0,1,8,34,0.33678340539336205,3.371531819924712,0.0,0.0,5.233867669478059,3.998649872839451,0,0.33678340539336205,2024
Pedro Lima,Wolverhampton Wanderers,D S,3,68,0,0,1,2,0.05142717435956001,0.07187306135892868,0.0,0.0,0.13705480471253395,0.05479290708899498,0,0.05142717435956001,2024
Jahmai Simpson-Pusey,Manchester City,D S,2,94,0,0,0,0,0.0,0.0,0.0,0.0,1.0117364432662725,1.0117364432662725,0,0.0,2024
Thiago,Brentford,F S,8,148,0,0,2,2,0.10944201238453388,0.11445537582039833,0.0,0.0,0.6678886283189058,0.4439912438392639,0,0.10944201238453388,2024
Ronnie Edwards,Southampton,S,1,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Ben Winterburn,Bournemouth,S,4,17,0,0,0,0,0.0,0.0,0.0,0.0,0.016115183010697365,0.016115183010697365,0,0.0,2024
Jakub Stolarczyk,Leicester,GK,10,900,0,0,0,0,0.0,0.0,0.0,0.0,1.888207919895649,1.888207919895649,0,0.0,2024
Will Alves,Leicester,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Remy Rees-Dottin,Bournemouth,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Antonín Kinsky,Tottenham,GK,6,540,0,0,0,1,0.0,0.22034624218940735,0.0,0.0,1.1644498407840729,1.1644498407840729,0,0.0,2024
Zain Silcott-Duberry,Bournemouth,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Vitor Reis,Manchester City,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Andrés García,Aston Villa,D S,7,325,0,0,2,3,0.0354386642575264,0.26880658976733685,0.0,0.0,1.4220801051706076,1.2403724566102028,0,0.0354386642575264,2024
Welington,Southampton,D M S,10,481,0,0,3,3,0.0432555852457881,0.07151559740304947,0.0,0.0,0.40477436408400536,0.3332587666809559,0,0.0432555852457881,2024
Eiran Cashin,Brighton,S,2,18,0,0,0,0,0.0,0.0,0.0,0.0,0.010383612476289272,0.010383612476289272,0,0.0,2024
Nasser Djiga,Wolverhampton Wanderers,D S,5,65,0,0,0,0,0.0,0.0,0.0,0.0,0.07505488395690918,0.07505488395690918,0,0.0,2024
Chido Obi-Martin,Manchester United,F S,7,145,0,0,5,0,0.5575938895344734,0.0,0.0,0.0,0.8561866730451584,0.34466181695461273,0,0.5575938895344734,2024
Tyler Fredricson,Manchester United,D,2,170,0,0,0,0,0.0,0.0,0.0,0.0,0.29411039501428604,0.29411039501428604,0,0.0,2024
Julio Soler,Bournemouth,S,3,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Shumaira Mheuka,Chelsea,S,1,1,0,0,1,0,0.025054186582565308,0.0,0.0,0.0,0.0,0.0,0,0.025054186582565308,2024
Mateus Mané,Wolverhampton Wanderers,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Jeremy Monga,Leicester,S,7,77,0,0,3,1,0.2071486935019493,0.018543284386396408,0.0,0.0,0.31338607892394066,0.08769410848617554,0,0.2071486935019493,2024
Jay Robinson,Southampton,M S,4,122,0,0,1,3,0.05553441867232323,0.6817478071898222,0.0,0.0,0.873368987813592,0.13608679175376892,0,0.05553441867232323,2024
Harry Howell,Brighton,S,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.014361405745148659,0.014361405745148659,0,0.0,2024
Jake Evans,Leicester,S,4,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Olabade Aluko,Leicester,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Gustavo Nunes,Brentford,S,3,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Michael Golding,Leicester,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Joachim Kayi-Sanda,Southampton,S,2,9,0,0,0,0,0.0,0.0,0.0,0.0,0.13608679175376892,0.13608679175376892,0,0.0,2024
Claudio Echeverri,Manchester City,S,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
