league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,away_points,away_expected_points,away_goals,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_points,home_expected_points,home_goals,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions
ENG-Premier League,1819,2018-09-15 Huddersfield-Crystal Palace,1,2018,9240,2018-09-15 14:00:00,219,78,Huddersfield,Crystal Palace,CRY,HUD,3,1.2036,1,0.746631,0.746631,-0.13080899999999995,15.941176470588236,2,0,1.4471999999999998,0,0.87744,0.87744,0.13080899999999995,11.842105263157896,5
ENG-Premier League,1819,2018-09-15 Manchester City-Fulham,1,2018,9239,2018-09-15 14:00:00,88,228,Manchester City,Fulham,FLH,MCI,0,0.0048000000000000004,0,0.342698,0.342698,-4.573512,38.18181818181818,3,3,2.9919,3,4.91621,4.91621,4.573512,10.857142857142858,22
ENG-Premier League,1819,2018-09-15 Newcastle United-Arsenal,1,2018,9238,2018-09-15 14:00:00,86,83,Newcastle United,Arsenal,ARS,NEW,3,1.7786,2,0.90461,0.90461,0.492489,7.095238095238095,10,0,0.8492,1,0.412121,0.412121,-0.492489,14.75,3
ENG-Premier League,1819,2018-09-15 Tottenham-Liverpool,1,2018,9237,2018-09-15 11:30:00,82,87,Tottenham,Liverpool,LIV,TOT,3,2.7332,2,3.01015,3.01015,2.2219819999999997,19.789473684210527,7,0,0.1811,1,0.788168,0.788168,-2.2219819999999997,10.333333333333334,8
ENG-Premier League,1819,2018-09-15 Watford-Manchester United,1,2018,9243,2018-09-15 16:30:00,90,89,Watford,Manchester United,MUN,WAT,3,1.7992000000000004,2,1.64902,1.64902,0.47378999999999993,10.055555555555555,6,0,0.9274,1,1.17523,1.17523,-0.47378999999999993,12.772727272727273,7
ENG-Premier League,1819,2018-09-16 Everton-West Ham,1,2018,9245,2018-09-16 15:00:00,72,81,Everton,West Ham,WHU,EVE,3,1.5939,3,1.52437,1.52437,0.2566299999999999,11.090909090909092,7,0,1.1214,1,1.26774,1.26774,-0.2566299999999999,6.62962962962963,5
ENG-Premier League,1819,2018-09-16 Wolverhampton Wanderers-Burnley,1,2018,9244,2018-09-16 12:30:00,229,92,Wolverhampton Wanderers,Burnley,BUR,WOL,0,0.0428,0,0.208994,0.208994,-3.182606,17.9375,3,3,2.9261,1,3.3916,3.3916,3.182606,17.384615384615383,11
ENG-Premier League,1819,2018-09-17 Southampton-Brighton,1,2018,9246,2018-09-17 19:00:00,74,220,Southampton,Brighton,BRI,SOU,1,1.159,2,1.97094,1.20977,-0.22426999999999997,16.0,7,1,1.5480999999999998,2,2.19521,1.43404,0.22426999999999997,9.346153846153847,6
ENG-Premier League,1819,2018-09-22 Brighton-Tottenham,1,2018,9254,2018-09-22 16:30:00,220,82,Brighton,Tottenham,TOT,BRI,3,2.3728,2,2.11655,1.35542,0.5382460000000001,4.575757575757576,4,0,0.43899999999999995,1,0.817174,0.817174,-0.5382460000000001,16.666666666666668,2
ENG-Premier League,1819,2018-09-22 Burnley-Bournemouth,1,2018,9253,2018-09-22 14:00:00,92,73,Burnley,Bournemouth,BOU,BUR,0,0.4392,0,0.976413,0.976413,-1.3177569999999998,17.333333333333332,10,3,2.3859,4,2.29417,2.29417,1.3177569999999998,10.3125,10
ENG-Premier League,1819,2018-09-22 Cardiff-Manchester City,1,2018,9252,2018-09-22 14:00:00,227,88,Cardiff,Manchester City,MCI,CAR,3,2.9209,5,3.08415,3.08415,2.9860774,7.642857142857143,18,0,0.0439,0,0.0980726,0.0980726,-2.9860774,67.5,2
ENG-Premier League,1819,2018-09-22 Crystal Palace-Newcastle United,1,2018,9251,2018-09-22 14:00:00,78,86,Crystal Palace,Newcastle United,NEW,CRY,1,0.6326,0,0.229309,0.229309,-0.701484,9.344827586206897,1,1,1.9933999999999998,0,0.930793,0.930793,0.701484,7.35,9
ENG-Premier League,1819,2018-09-22 Fulham-Watford,1,2018,9247,2018-09-22 11:30:00,228,90,Fulham,Watford,WAT,FLH,1,1.3558,1,1.76133,1.76133,-0.011120000000000019,12.08,5,1,1.387,1,1.77245,1.77245,0.011120000000000019,8.294117647058824,4
ENG-Premier League,1819,2018-09-22 Leicester-Huddersfield,1,2018,9250,2018-09-22 14:00:00,75,219,Leicester,Huddersfield,HUD,LEI,0,0.5392,1,0.688176,0.688176,-1.1158640000000002,17.68421052631579,2,3,2.2444,3,1.80404,1.80404,1.1158640000000002,6.961538461538462,2
ENG-Premier League,1819,2018-09-22 Liverpool-Southampton,1,2018,9249,2018-09-22 14:00:00,87,74,Liverpool,Southampton,SOU,LIV,0,0.1813,0,0.310467,0.310467,-1.4684629999999999,24.36842105263158,5,3,2.6962,3,1.77893,1.77893,1.4684629999999999,17.4,13
ENG-Premier League,1819,2018-09-22 Manchester United-Wolverhampton Wanderers,1,2018,9248,2018-09-22 14:00:00,89,229,Manchester United,Wolverhampton Wanderers,WOL,MUN,1,1.8389,1,1.1185,1.1185,0.49567000000000005,17.863636363636363,7,1,0.8489,1,0.62283,0.62283,-0.49567000000000005,16.583333333333332,12
ENG-Premier League,1819,2018-09-23 Arsenal-Everton,1,2018,9256,2018-09-23 15:00:00,83,72,Arsenal,Everton,EVE,ARS,0,1.4826,0,1.06523,1.06523,0.13468599999999986,17.166666666666668,5,3,1.1892,2,0.930544,0.930544,-0.13468599999999986,4.870967741935484,15
ENG-Premier League,1819,2018-09-23 West Ham-Chelsea,1,2018,9255,2018-09-23 12:30:00,81,80,West Ham,Chelsea,CHE,WHU,1,2.0176,0,1.88344,1.88344,0.86574,5.6923076923076925,12,1,0.7327,0,1.0177,1.0177,-0.86574,27.0,4
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,1,2018,9263,2018-09-29 14:00:00,83,90,Arsenal,Watford,WAT,ARS,0,2.1028000000000002,0,2.62141,2.62141,1.0508,10.296296296296296,4,3,0.6981999999999999,2,1.57061,1.57061,-1.0508,9.0,9
ENG-Premier League,1819,2018-09-29 Chelsea-Liverpool,1,2018,9264,2018-09-29 16:30:00,80,87,Chelsea,Liverpool,LIV,CHE,1,1.3651,1,1.74071,1.74071,-0.03567000000000009,15.304347826086957,8,1,1.3807,1,1.77638,1.77638,0.03567000000000009,40.55555555555556,4
ENG-Premier League,1819,2018-09-29 Everton-Fulham,1,2018,9262,2018-09-29 14:00:00,72,228,Everton,Fulham,FLH,EVE,0,0.2253,0,0.536317,0.536317,-1.0180029999999998,10.0,6,3,2.649,3,2.31538,1.55432,1.0180029999999998,8.307692307692308,7
ENG-Premier League,1819,2018-09-29 Huddersfield-Tottenham,1,2018,9261,2018-09-29 14:00:00,219,82,Huddersfield,Tottenham,TOT,HUD,3,2.7756999999999996,2,2.33733,1.57616,1.236915,14.266666666666667,1,0,0.1381,0,0.339245,0.339245,-1.236915,6.142857142857143,3
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,1,2018,9260,2018-09-29 14:00:00,88,220,Manchester City,Brighton,BRI,MCI,0,0.0648,0,0.23023,0.23023,-2.6767399999999997,33.0,0,3,2.8899000000000004,2,2.90697,2.90697,2.6767399999999997,6.052631578947368,21
ENG-Premier League,1819,2018-09-29 Newcastle United-Leicester,1,2018,9259,2018-09-29 14:00:00,86,75,Newcastle United,Leicester,LEI,NEW,3,2.3032999999999997,2,1.34341,0.582246,0.18494500000000003,9.095238095238095,3,0,0.4535,0,0.397301,0.397301,-0.18494500000000003,11.666666666666666,3
ENG-Premier League,1819,2018-09-29 West Ham-Manchester United,1,2018,9257,2018-09-29 11:30:00,81,89,West Ham,Manchester United,MUN,WHU,0,0.9135,1,0.865739,0.865739,-0.4371609999999999,11.333333333333334,2,3,1.7708999999999997,3,1.3029,1.3029,0.4371609999999999,13.052631578947368,9
ENG-Premier League,1819,2018-09-29 Wolverhampton Wanderers-Southampton,1,2018,9258,2018-09-29 14:00:00,229,74,Wolverhampton Wanderers,Southampton,SOU,WOL,0,0.7495,0,0.679627,0.679627,-0.7454430000000001,12.238095238095237,9,3,1.9777,2,1.42507,1.42507,0.7454430000000001,10.52,5
ENG-Premier League,1819,2018-09-30 Cardiff-Burnley,1,2018,9265,2018-09-30 15:00:00,227,92,Cardiff,Burnley,BUR,CAR,3,0.2355,2,0.111527,0.111527,-1.455543,6.923076923076923,6,0,2.5845000000000002,1,1.56707,1.56707,1.455543,6.176470588235294,14
ENG-Premier League,1819,2018-10-01 Bournemouth-Crystal Palace,1,2018,9266,2018-10-01 19:00:00,73,78,Bournemouth,Crystal Palace,CRY,BOU,0,0.2355,1,0.385841,0.385841,-0.8244189999999999,13.0,11,3,2.6378999999999997,2,1.97143,1.21026,0.8244189999999999,15.05,4
ENG-Premier League,1819,2018-10-05 Brighton-West Ham,1,2018,9267,2018-10-05 19:00:00,220,81,Brighton,West Ham,WHU,BRI,0,1.678,0,1.43652,1.43652,0.41086,8.866666666666667,15,3,1.0285,1,1.02566,1.02566,-0.41086,12.952380952380953,2
ENG-Premier League,1819,2018-10-06 Burnley-Huddersfield,1,2018,9272,2018-10-06 14:00:00,92,219,Burnley,Huddersfield,HUD,BUR,1,1.9813,1,1.02549,1.02549,0.672362,6.411764705882353,1,1,0.6769,1,0.353128,0.353128,-0.672362,14.434782608695652,1
ENG-Premier League,1819,2018-10-06 Crystal Palace-Wolverhampton Wanderers,1,2018,9271,2018-10-06 14:00:00,78,229,Crystal Palace,Wolverhampton Wanderers,WOL,CRY,3,1.0147,1,0.755654,0.755654,-0.2814859999999999,18.38095238095238,4,0,1.6276000000000002,0,1.03714,1.03714,0.2814859999999999,5.92,6
ENG-Premier League,1819,2018-10-06 Leicester-Everton,1,2018,9270,2018-10-06 14:00:00,75,72,Leicester,Everton,EVE,LEI,3,1.3692,2,1.14952,1.14952,0.04480000000000017,13.15,6,0,1.3203,1,1.10472,1.10472,-0.04480000000000017,12.470588235294118,2
ENG-Premier League,1819,2018-10-06 Manchester United-Newcastle United,1,2018,9273,2018-10-06 16:30:00,89,86,Manchester United,Newcastle United,NEW,MUN,0,0.8258000000000001,2,1.55962,1.55962,-0.8466899999999999,13.44,5,3,1.9687999999999999,3,2.40631,2.40631,0.8466899999999999,5.0,12
ENG-Premier League,1819,2018-10-06 Tottenham-Cardiff,1,2018,9269,2018-10-06 14:00:00,82,227,Tottenham,Cardiff,CAR,TOT,0,0.4323,0,1.13843,1.13843,-1.51327,17.85,2,3,2.3997,1,2.6517,2.6517,1.51327,9.0,17
ENG-Premier League,1819,2018-10-06 Watford-Bournemouth,1,2018,9268,2018-10-06 14:00:00,90,73,Watford,Bournemouth,BOU,WAT,3,2.7695999999999996,4,3.28471,2.52354,1.45741,15.307692307692308,5,0,0.15660000000000002,0,1.06613,1.06613,-1.45741,11.476190476190476,6
ENG-Premier League,1819,2018-10-07 Fulham-Arsenal,1,2018,9274,2018-10-07 11:00:00,228,83,Fulham,Arsenal,ARS,FLH,3,1.2163,5,1.13706,1.13706,-0.17881999999999998,15.333333333333334,12,0,1.4962,1,1.31588,1.31588,0.17881999999999998,11.961538461538462,5
ENG-Premier League,1819,2018-10-07 Liverpool-Manchester City,1,2018,9276,2018-10-07 15:30:00,87,88,Liverpool,Manchester City,MCI,LIV,1,2.0808,0,1.07481,0.313641,-0.12035299999999999,15.136363636363637,4,1,0.6134999999999999,0,0.433994,0.433994,0.12035299999999999,23.133333333333333,3
ENG-Premier League,1819,2018-10-07 Southampton-Chelsea,1,2018,9275,2018-10-07 13:15:00,74,80,Southampton,Chelsea,CHE,SOU,3,2.5793999999999997,3,3.54699,3.54699,2.05999,11.352941176470589,15,0,0.30720000000000003,0,1.487,1.487,-2.05999,14.130434782608695,5
ENG-Premier League,1819,2018-10-20 Bournemouth-Southampton,1,2018,9283,2018-10-20 14:00:00,73,74,Bournemouth,Southampton,SOU,BOU,1,1.0273,0,0.589633,0.589633,-0.25077000000000005,9.962962962962964,4,1,1.588,0,0.840403,0.840403,0.25077000000000005,14.0,4
ENG-Premier League,1819,2018-10-20 Cardiff-Fulham,1,2018,9282,2018-10-20 14:00:00,227,228,Cardiff,Fulham,FLH,CAR,0,0.8002,2,0.947712,0.947712,-0.808488,4.217391304347826,6,3,1.9465000000000001,4,1.7562,1.7562,0.808488,10.4,4
ENG-Premier League,1819,2018-10-20 Chelsea-Manchester United,1,2018,9277,2018-10-20 11:30:00,80,89,Chelsea,Manchester United,MUN,CHE,1,0.5613999999999999,2,1.11454,1.11454,-1.09709,11.586206896551724,4,1,2.2213,2,2.21163,2.21163,1.09709,9.476190476190476,9
ENG-Premier League,1819,2018-10-20 Huddersfield-Liverpool,1,2018,9284,2018-10-20 16:30:00,219,87,Huddersfield,Liverpool,LIV,HUD,3,1.34,1,0.663819,0.663819,0.025478,18.944444444444443,10,0,1.259,0,0.638341,0.638341,-0.025478,13.75,0
ENG-Premier League,1819,2018-10-20 Manchester City-Burnley,1,2018,9281,2018-10-20 14:00:00,88,92,Manchester City,Burnley,BUR,MCI,0,0.0207,0,0.370236,0.370236,-4.115533999999999,39.0,1,3,2.9664,5,4.48577,4.48577,4.115533999999999,9.421052631578947,18
ENG-Premier League,1819,2018-10-20 Newcastle United-Brighton,1,2018,9280,2018-10-20 14:00:00,86,220,Newcastle United,Brighton,BRI,NEW,3,0.6159,1,0.675798,0.675798,-1.035892,10.652173913043478,6,0,2.1504,0,1.71169,1.71169,1.035892,4.2272727272727275,6
ENG-Premier League,1819,2018-10-20 West Ham-Tottenham,1,2018,9279,2018-10-20 14:00:00,81,82,West Ham,Tottenham,TOT,WHU,3,1.8754,1,1.11777,1.11777,0.573502,11.941176470588236,4,0,0.8098000000000001,0,0.544268,0.544268,-0.573502,7.85,3
ENG-Premier League,1819,2018-10-20 Wolverhampton Wanderers-Watford,1,2018,9278,2018-10-20 14:00:00,229,90,Wolverhampton Wanderers,Watford,WAT,WOL,3,1.915,2,1.0684,1.0684,0.59449,13.647058823529411,4,0,0.7612,0,0.47391,0.47391,-0.59449,10.2,8
ENG-Premier League,1819,2018-10-21 Everton-Crystal Palace,1,2018,9285,2018-10-21 15:00:00,72,78,Everton,Crystal Palace,CRY,EVE,0,1.0596999999999999,0,1.50174,0.740567,-1.187373,8.866666666666667,5,3,1.6654,2,1.92794,1.92794,1.187373,8.8,10
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester,1,2018,9286,2018-10-22 19:00:00,83,75,Arsenal,Leicester,LEI,ARS,0,0.2352,1,0.932491,0.932491,-1.9838790000000002,18.347826086956523,2,3,2.6580000000000004,3,2.91637,2.91637,1.9838790000000002,6.0,14
ENG-Premier League,1819,2018-10-27 Brighton-Wolverhampton Wanderers,1,2018,9290,2018-10-27 14:00:00,220,229,Brighton,Wolverhampton Wanderers,WOL,BRI,0,1.6218000000000001,0,1.38027,1.38027,0.3669,5.527777777777778,4,3,1.0776,1,1.01337,1.01337,-0.3669,15.8125,6
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,1,2018,9289,2018-10-27 14:00:00,228,73,Fulham,Bournemouth,BOU,FLH,3,2.6881999999999997,3,2.10555,1.34439,0.960557,31.8,12,0,0.1991,0,0.383833,0.383833,-0.960557,16.176470588235293,1
ENG-Premier League,1819,2018-10-27 Leicester-West Ham,1,2018,9293,2018-10-27 16:30:00,75,81,Leicester,West Ham,WHU,LEI,1,1.0581,1,1.56009,1.56009,-0.3933500000000001,10.8,7,1,1.6539,1,1.95344,1.95344,0.3933500000000001,4.153846153846154,5
ENG-Premier League,1819,2018-10-27 Liverpool-Cardiff,1,2018,9288,2018-10-27 14:00:00,87,227,Liverpool,Cardiff,CAR,LIV,0,0.2206,1,0.643117,0.643117,-1.6586429999999996,82.66666666666667,1,3,2.6395,4,2.30176,2.30176,1.6586429999999996,6.75,16
ENG-Premier League,1819,2018-10-27 Southampton-Newcastle United,1,2018,9292,2018-10-27 14:00:00,74,86,Southampton,Newcastle United,NEW,SOU,1,0.5441,0,0.297646,0.297646,-0.894514,8.363636363636363,3,1,2.1475999999999997,0,1.19216,1.19216,0.894514,13.4375,7
ENG-Premier League,1819,2018-10-27 Watford-Huddersfield,1,2018,9291,2018-10-27 14:00:00,90,219,Watford,Huddersfield,HUD,WAT,0,0.2333,0,0.479655,0.479655,-1.816565,8.066666666666666,6,3,2.6483,3,2.29622,2.29622,1.816565,11.8,6
ENG-Premier League,1819,2018-10-28 Burnley-Chelsea,1,2018,9295,2018-10-28 12:30:00,92,80,Burnley,Chelsea,CHE,BUR,3,2.8645,4,3.01621,3.01621,2.746382,13.066666666666666,8,0,0.0808,0,0.269828,0.269828,-2.746382,15.93939393939394,1
ENG-Premier League,1819,2018-10-28 Crystal Palace-Arsenal,1,2018,9294,2018-10-28 12:30:00,78,83,Crystal Palace,Arsenal,ARS,CRY,1,0.3065,2,0.845197,0.845197,-0.013651999999999997,7.466666666666667,2,1,2.5462999999999996,2,2.38115,0.858849,0.013651999999999997,15.545454545454545,6
ENG-Premier League,1819,2018-10-28 Manchester United-Everton,1,2018,9287,2018-10-28 15:00:00,89,72,Manchester United,Everton,EVE,MUN,0,0.7351,1,1.67348,0.912308,-0.732822,10.72,6,3,2.0317000000000003,2,2.51393,1.64513,0.732822,8.851851851851851,5
ENG-Premier League,1819,2018-10-29 Tottenham-Manchester City,1,2018,9296,2018-10-29 19:00:00,82,88,Tottenham,Manchester City,MCI,TOT,3,2.5302,1,1.93588,1.93588,1.493444,13.181818181818182,15,0,0.3015,0,0.442436,0.442436,-1.493444,10.653846153846153,4
ENG-Premier League,1819,2018-11-03 Arsenal-Liverpool,1,2018,9303,2018-11-03 17:30:00,83,87,Arsenal,Liverpool,LIV,ARS,1,1.0036,1,1.19558,1.19558,-0.42762999999999995,24.6,8,1,1.7341,1,1.62321,1.62321,0.42762999999999995,8.208333333333334,9
ENG-Premier League,1819,2018-11-03 Bournemouth-Manchester United,1,2018,9297,2018-11-03 12:30:00,73,89,Bournemouth,Manchester United,MUN,BOU,3,2.2522,2,3.29249,3.29249,1.36449,9.681818181818182,15,0,0.5863,1,1.928,1.928,-1.36449,15.0625,14
ENG-Premier League,1819,2018-11-03 Cardiff-Leicester,1,2018,9302,2018-11-03 15:00:00,227,75,Cardiff,Leicester,LEI,CAR,3,2.3898,1,2.18288,2.18288,1.260618,6.571428571428571,6,0,0.42869999999999997,0,0.922262,0.922262,-1.260618,10.5,7
ENG-Premier League,1819,2018-11-03 Everton-Brighton,1,2018,9301,2018-11-03 15:00:00,72,220,Everton,Brighton,BRI,EVE,0,0.20440000000000003,1,0.676348,0.676348,-1.916702,11.0,0,3,2.6790999999999996,3,2.59305,2.59305,1.916702,6.357142857142857,10
ENG-Premier League,1819,2018-11-03 Newcastle United-Watford,1,2018,9299,2018-11-03 15:00:00,86,90,Newcastle United,Watford,WAT,NEW,0,2.5927000000000002,0,2.5452,2.5452,1.8536249999999999,10.6,18,3,0.2791,1,0.691575,0.691575,-1.8536249999999999,11.0,1
ENG-Premier League,1819,2018-11-03 West Ham-Burnley,1,2018,9298,2018-11-03 15:00:00,81,92,West Ham,Burnley,BUR,WHU,0,0.3722,2,0.882514,0.882514,-1.6748759999999998,12.6,3,3,2.4764000000000004,4,2.55739,2.55739,1.6748759999999998,9.6,14
ENG-Premier League,1819,2018-11-03 Wolverhampton Wanderers-Tottenham,1,2018,9304,2018-11-03 19:45:00,229,82,Wolverhampton Wanderers,Tottenham,TOT,WOL,3,0.7575,3,1.63123,1.63123,0.747138,14.222222222222221,4,0,1.9914,2,2.40643,0.884092,-0.747138,10.2,4
ENG-Premier League,1819,2018-11-04 Chelsea-Crystal Palace,1,2018,9305,2018-11-04 16:00:00,80,78,Chelsea,Crystal Palace,CRY,CHE,0,0.35309999999999997,1,0.454547,0.454547,-1.432863,19.74074074074074,4,3,2.4743999999999997,3,1.88741,1.88741,1.432863,10.055555555555555,9
ENG-Premier League,1819,2018-11-04 Manchester City-Southampton,1,2018,9300,2018-11-04 15:00:00,88,74,Manchester City,Southampton,SOU,MCI,0,0.7802,1,1.81466,1.05349,-1.7092299999999998,29.785714285714285,4,3,2.0159,6,2.76272,2.76272,1.7092299999999998,8.95,35
ENG-Premier League,1819,2018-11-05 Huddersfield-Fulham,1,2018,9306,2018-11-05 20:00:00,219,228,Huddersfield,Fulham,FLH,HUD,0,1.0717,0,0.354166,0.354166,-0.16016399999999997,10.2,1,3,1.438,1,0.51433,0.51433,0.16016399999999997,4.795918367346939,4
ENG-Premier League,1819,2018-11-10 Cardiff-Brighton,1,2018,9307,2018-11-10 12:30:00,227,220,Cardiff,Brighton,BRI,CAR,0,0.4322,1,0.767044,0.767044,-1.175926,8.44,3,3,2.3666,2,1.94297,1.94297,1.175926,8.2,4
ENG-Premier League,1819,2018-11-10 Crystal Palace-Tottenham,1,2018,9312,2018-11-10 17:30:00,78,82,Crystal Palace,Tottenham,TOT,CRY,3,2.1252,1,1.55381,1.55381,0.865794,7.2,1,0,0.6198,0,0.688016,0.688016,-0.865794,12.703703703703704,6
ENG-Premier League,1819,2018-11-10 Huddersfield-West Ham,1,2018,9311,2018-11-10 15:00:00,219,81,Huddersfield,West Ham,WHU,HUD,1,1.5976,1,1.44113,1.44113,0.26588999999999996,8.647058823529411,5,1,1.1023,1,1.17524,1.17524,-0.26588999999999996,10.115384615384615,4
ENG-Premier League,1819,2018-11-10 Leicester-Burnley,1,2018,9310,2018-11-10 15:00:00,75,92,Leicester,Burnley,BUR,LEI,1,0.4652,0,0.368393,0.368393,-1.1407070000000001,12.75,0,1,2.3039,0,1.5091,1.5091,1.1407070000000001,7.882352941176471,6
ENG-Premier League,1819,2018-11-10 Newcastle United-Bournemouth,1,2018,9309,2018-11-10 15:00:00,86,73,Newcastle United,Bournemouth,BOU,NEW,0,0.9072,1,1.91687,1.91687,-0.6585799999999999,6.2727272727272725,5,3,1.8605999999999998,2,2.57545,2.57545,0.6585799999999999,15.210526315789474,4
ENG-Premier League,1819,2018-11-10 Southampton-Watford,1,2018,9308,2018-11-10 15:00:00,74,90,Southampton,Watford,WAT,SOU,1,1.2396,1,1.07573,1.07573,-0.12637999999999994,6.9,11,1,1.4607,1,1.20211,1.20211,0.12637999999999994,8.08,5
ENG-Premier League,1819,2018-11-11 Arsenal-Wolverhampton Wanderers,1,2018,9316,2018-11-11 16:30:00,83,229,Arsenal,Wolverhampton Wanderers,WOL,ARS,1,2.111,1,1.86549,1.86549,0.8996470000000001,20.9,8,1,0.6517999999999999,1,0.965843,0.965843,-0.8996470000000001,6.130434782608695,11
ENG-Premier League,1819,2018-11-11 Chelsea-Everton,1,2018,9314,2018-11-11 14:15:00,80,72,Chelsea,Everton,EVE,CHE,1,0.4373,0,0.198027,0.198027,-0.964953,17.24,0,1,2.2843999999999998,0,1.16298,1.16298,0.964953,6.84,7
ENG-Premier League,1819,2018-11-11 Liverpool-Fulham,1,2018,9313,2018-11-11 12:00:00,87,228,Liverpool,Fulham,FLH,LIV,0,0.314,0,0.571301,0.571301,-1.652869,32.142857142857146,1,3,2.5346,2,2.22417,2.22417,1.652869,4.571428571428571,12
ENG-Premier League,1819,2018-11-11 Manchester City-Manchester United,1,2018,9315,2018-11-11 16:30:00,88,89,Manchester City,Manchester United,MUN,MCI,0,0.533,1,0.97089,0.209721,-1.8179189999999998,20.210526315789473,5,3,2.2319,3,2.02764,2.02764,1.8179189999999998,12.631578947368421,16
ENG-Premier League,1819,2018-11-24 Brighton-Leicester,1,2018,9322,2018-11-24 15:00:00,220,75,Brighton,Leicester,LEI,BRI,1,1.6400000000000001,1,1.12521,0.364041,-0.49827400000000005,9.791666666666666,5,1,1.0343,1,0.862315,0.862315,0.49827400000000005,9.6,3
ENG-Premier League,1819,2018-11-24 Everton-Cardiff,1,2018,9321,2018-11-24 15:00:00,72,227,Everton,Cardiff,CAR,EVE,0,0.3292,0,0.879108,0.879108,-1.6015519999999999,20.142857142857142,1,3,2.515,1,2.48066,2.48066,1.6015519999999999,4.5,5
ENG-Premier League,1819,2018-11-24 Fulham-Southampton,1,2018,9320,2018-11-24 15:00:00,228,74,Fulham,Southampton,SOU,FLH,0,1.5831,2,1.67163,1.67163,0.28413,8.045454545454545,8,3,1.1448,3,1.3875,1.3875,-0.28413,19.11764705882353,8
ENG-Premier League,1819,2018-11-24 Manchester United-Crystal Palace,1,2018,9319,2018-11-24 15:00:00,89,78,Manchester United,Crystal Palace,CRY,MUN,1,1.1131000000000002,0,1.05292,1.05292,-0.28952999999999984,17.466666666666665,4,1,1.5976,0,1.34245,1.34245,0.28952999999999984,5.185185185185185,12
ENG-Premier League,1819,2018-11-24 Tottenham-Chelsea,1,2018,9323,2018-11-24 17:30:00,82,80,Tottenham,Chelsea,CHE,TOT,0,0.21639999999999998,1,0.962804,0.962804,-2.383686,6.296296296296297,8,3,2.6923,3,3.34649,3.34649,2.383686,10.8,7
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,1,2018,9318,2018-11-24 15:00:00,90,87,Watford,Liverpool,LIV,WAT,3,2.0938,3,1.45314,1.45314,0.7797580000000001,6.576923076923077,7,0,0.6271,0,0.673382,0.673382,-0.7797580000000001,15.041666666666666,3
ENG-Premier League,1819,2018-11-24 West Ham-Manchester City,1,2018,9317,2018-11-24 15:00:00,81,88,West Ham,Manchester City,MCI,WHU,3,2.803,4,2.95852,2.95852,2.129016,14.615384615384615,11,0,0.1225,0,0.829504,0.829504,-2.129016,29.11111111111111,6
ENG-Premier League,1819,2018-11-25 Bournemouth-Arsenal,1,2018,9324,2018-11-25 13:30:00,73,83,Bournemouth,Arsenal,ARS,BOU,3,2.2384999999999997,2,1.71044,1.71044,1.059556,9.181818181818182,16,0,0.5408,1,0.650884,0.650884,-1.059556,19.733333333333334,6
ENG-Premier League,1819,2018-11-25 Wolverhampton Wanderers-Huddersfield,1,2018,9325,2018-11-25 16:00:00,229,219,Wolverhampton Wanderers,Huddersfield,HUD,WOL,3,1.2535,2,0.627281,0.627281,-0.07375500000000001,8.310344827586206,5,0,1.3573,0,0.701036,0.701036,0.07375500000000001,15.1,5
ENG-Premier League,1819,2018-11-26 Burnley-Newcastle United,1,2018,9326,2018-11-26 20:00:00,92,86,Burnley,Newcastle United,NEW,BUR,3,1.5262,2,1.67701,1.67701,0.18213999999999997,11.96774193548387,3,0,1.1776,1,1.49487,1.49487,-0.18213999999999997,14.578947368421053,10
ENG-Premier League,1819,2018-11-30 Cardiff-Wolverhampton Wanderers,1,2018,9335,2018-11-30 20:00:00,227,229,Cardiff,Wolverhampton Wanderers,WOL,CAR,0,1.2259,1,0.987623,0.987623,-0.10501700000000003,5.681818181818182,7,3,1.441,2,1.09264,1.09264,0.10501700000000003,9.11111111111111,5
ENG-Premier League,1819,2018-12-01 Crystal Palace-Burnley,1,2018,9333,2018-12-01 15:00:00,78,92,Crystal Palace,Burnley,BUR,CRY,0,0.2739,0,0.302477,0.302477,-1.735373,11.130434782608695,2,3,2.5617,2,2.03785,2.03785,1.735373,13.692307692307692,10
ENG-Premier League,1819,2018-12-01 Huddersfield-Brighton,1,2018,9332,2018-12-01 15:00:00,219,220,Huddersfield,Brighton,BRI,HUD,3,2.3179,2,1.67998,1.67998,1.1218970000000001,7.428571428571429,6,0,0.46420000000000006,1,0.558083,0.558083,-1.1218970000000001,16.7,0
ENG-Premier League,1819,2018-12-01 Leicester-Watford,1,2018,9331,2018-12-01 15:00:00,75,90,Leicester,Watford,WAT,LEI,0,1.1107,0,1.19923,1.19923,0.54282,6.523809523809524,9,3,1.5772000000000002,2,1.41758,0.65641,-0.54282,17.1875,1
