join_key,league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url,home_team_shortened,referee,Match Week,status
2024-04-06_Fulham,ENG-Premier League,2324,2024-04-06 Fulham-Newcastle United,1,2023,22209,2024-04-06,228,86,Fulham,Newcastle United,NEW,FLH,0,1,0.834564,1.18012,True,True,https://understat.com/match/22209,Fulham,Samuel Allison,32,FINISHED
2024-04-06_Luton,ENG-Premier League,2324,2024-04-06 Luton-Bournemouth,1,2023,22210,2024-04-06,256,73,Luton,Bournemouth,BOU,LUT,2,1,1.30478,0.616108,True,True,https://understat.com/match/22210,Luton,Andy Madley,32,FINISHED
2024-04-06_Wolverhampton,ENG-Premier League,2324,2024-04-06 Wolverhampton Wanderers-West Ham,1,2023,22214,2024-04-06,229,81,Wolverhampton Wanderers,West Ham,WHU,WOL,1,2,1.78341,1.14133,True,True,https://understat.com/match/22214,Wolverhampton,Tony Harrington,32,FINISHED
2024-04-07_Manchester,ENG-Premier League,2324,2024-04-07 Manchester United-Liverpool,1,2023,22211,2024-04-07,89,87,Manchester United,Liverpool,LIV,MUN,2,2,0.814509,4.43457,True,True,https://understat.com/match/22211,Manchester,Anthony Taylor,32,FINISHED
2024-04-07_Sheffield,ENG-Premier League,2324,2024-04-07 Sheffield United-Chelsea,1,2023,22212,2024-04-07,238,80,Sheffield United,Chelsea,CHE,SHE,2,2,1.74265,0.521789,True,True,https://understat.com/match/22212,Sheffield,Robert Jones,32,FINISHED
2024-04-07_Tottenham,ENG-Premier League,2324,2024-04-07 Tottenham-Nottingham Forest,1,2023,22213,2024-04-07,82,249,Tottenham,Nottingham Forest,NOT,TOT,3,1,1.61978,2.00122,True,True,https://understat.com/match/22213,Tottenham,Simon Hooper,32,FINISHED
2024-04-13_Bournemouth,ENG-Premier League,2324,2024-04-13 Bournemouth-Manchester United,1,2023,22215,2024-04-13,73,89,Bournemouth,Manchester United,MUN,BOU,2,2,2.38519,1.52274,True,True,https://understat.com/match/22215,Bournemouth,Tony Harrington,33,FINISHED
2024-04-13_Brentford,ENG-Premier League,2324,2024-04-13 Brentford-Sheffield United,1,2023,22217,2024-04-13,244,238,Brentford,Sheffield United,SHE,BRE,2,0,1.09071,0.834498,True,True,https://understat.com/match/22217,Brentford,Sam Barrott,33,FINISHED
2024-04-13_Burnley,ENG-Premier League,2324,2024-04-13 Burnley-Brighton,1,2023,22218,2024-04-13,92,220,Burnley,Brighton,BRI,BUR,1,1,1.8522,0.889445,True,True,https://understat.com/match/22218,Burnley,Simon Hooper,33,FINISHED
2024-04-13_Manchester,ENG-Premier League,2324,2024-04-13 Manchester City-Luton,1,2023,22221,2024-04-13,88,256,Manchester City,Luton,LUT,MCI,5,1,4.64245,0.809775,True,True,https://understat.com/match/22221,Manchester,John Brooks,33,FINISHED
2024-04-13_Newcastle,ENG-Premier League,2324,2024-04-13 Newcastle United-Tottenham,1,2023,22222,2024-04-13,86,82,Newcastle United,Tottenham,TOT,NEW,4,0,3.1483,0.737596,True,True,https://understat.com/match/22222,Newcastle,Tim Robinson,33,FINISHED
2024-04-13_Nottingham,ENG-Premier League,2324,2024-04-13 Nottingham Forest-Wolverhampton Wanderers,1,2023,22223,2024-04-13,249,229,Nottingham Forest,Wolverhampton Wanderers,WOL,NOT,2,2,1.76244,1.45688,True,True,https://understat.com/match/22223,Nottingham,Craig Pawson,33,FINISHED
2024-04-14_Arsenal,ENG-Premier League,2324,2024-04-14 Arsenal-Aston Villa,1,2023,22216,2024-04-14,83,71,Arsenal,Aston Villa,AVL,ARS,0,2,1.89003,0.929049,True,True,https://understat.com/match/22216,Arsenal,David Coote,33,FINISHED
2024-04-14_Liverpool,ENG-Premier League,2324,2024-04-14 Liverpool-Crystal Palace,1,2023,22220,2024-04-14,87,78,Liverpool,Crystal Palace,CRY,LIV,0,1,3.04497,2.12879,True,True,https://understat.com/match/22220,Liverpool,Chris Kavanagh,33,FINISHED
2024-04-14_West,ENG-Premier League,2324,2024-04-14 West Ham-Fulham,1,2023,22224,2024-04-14,81,228,West Ham,Fulham,FLH,WHU,0,2,1.45307,3.61413,True,True,https://understat.com/match/22224,West,Stuart Attwell,33,FINISHED
2024-04-15_Chelsea,ENG-Premier League,2324,2024-04-15 Chelsea-Everton,1,2023,22219,2024-04-15,80,72,Chelsea,Everton,EVE,CHE,6,0,3.37093,1.21791,True,True,https://understat.com/match/22219,Chelsea,Paul Tierney,33,FINISHED
2024-04-20_Luton,ENG-Premier League,2324,2024-04-20 Luton-Brentford,1,2023,22230,2024-04-20,256,244,Luton,Brentford,BRE,LUT,1,5,0.497799,3.7809,True,True,https://understat.com/match/22230,Luton,Jarred Gillett,34,FINISHED
2024-04-20_Sheffield,ENG-Premier League,2324,2024-04-20 Sheffield United-Burnley,1,2023,22232,2024-04-20,238,92,Sheffield United,Burnley,BUR,SHE,1,4,1.97816,2.42338,True,True,https://understat.com/match/22232,Sheffield,Andy Madley,34,FINISHED
2024-04-20_Wolverhampton,ENG-Premier League,2324,2024-04-20 Wolverhampton Wanderers-Arsenal,1,2023,22234,2024-04-20,229,83,Wolverhampton Wanderers,Arsenal,ARS,WOL,0,2,0.164516,1.66179,True,True,https://understat.com/match/22234,Wolverhampton,Paul Tierney,34,FINISHED
2024-04-21_Aston,ENG-Premier League,2324,2024-04-21 Aston Villa-Bournemouth,1,2023,22225,2024-04-21,71,73,Aston Villa,Bournemouth,BOU,AVL,3,1,2.62687,2.05211,True,True,https://understat.com/match/22225,Aston,Tim Robinson,34,FINISHED
2024-04-21_Crystal,ENG-Premier League,2324,2024-04-21 Crystal Palace-West Ham,1,2023,22227,2024-04-21,78,81,Crystal Palace,West Ham,WHU,CRY,5,2,3.7185,1.34536,True,True,https://understat.com/match/22227,Crystal,Graham Scott,34,FINISHED
2024-04-21_Everton,ENG-Premier League,2324,2024-04-21 Everton-Nottingham Forest,1,2023,22228,2024-04-21,72,249,Everton,Nottingham Forest,NOT,EVE,2,0,0.473233,1.18916,True,True,https://understat.com/match/22228,Everton,Anthony Taylor,34,FINISHED
2024-04-21_Fulham,ENG-Premier League,2324,2024-04-21 Fulham-Liverpool,1,2023,22229,2024-04-21,228,87,Fulham,Liverpool,LIV,FLH,1,3,0.83885,1.02445,True,True,https://understat.com/match/22229,Fulham,Craig Pawson,34,FINISHED
2024-04-23_Arsenal,ENG-Premier League,2324,2024-04-23 Arsenal-Chelsea,1,2023,22175,2024-04-23,83,80,Arsenal,Chelsea,CHE,ARS,5,0,3.45858,1.60343,True,True,https://understat.com/match/22175,Arsenal,Simon Hooper,29,FINISHED
2024-04-24_Crystal,ENG-Premier League,2324,2024-04-24 Crystal Palace-Newcastle United,1,2023,22178,2024-04-24,78,86,Crystal Palace,Newcastle United,NEW,CRY,2,0,1.43661,0.55129,True,True,https://understat.com/match/22178,Crystal,Thomas Bramall,29,FINISHED
2024-04-24_Everton,ENG-Premier League,2324,2024-04-24 Everton-Liverpool,1,2023,22179,2024-04-24,72,87,Everton,Liverpool,LIV,EVE,2,0,1.89111,1.87155,True,True,https://understat.com/match/22179,Everton,Andy Madley,29,FINISHED
2024-04-24_Manchester,ENG-Premier League,2324,2024-04-24 Manchester United-Sheffield United,1,2023,22182,2024-04-24,89,238,Manchester United,Sheffield United,SHE,MUN,4,2,3.51311,1.20517,True,True,https://understat.com/match/22182,Manchester,Michael Salisbury,29,FINISHED
2024-04-24_Wolverhampton,ENG-Premier League,2324,2024-04-24 Wolverhampton Wanderers-Bournemouth,1,2023,22184,2024-04-24,229,73,Wolverhampton Wanderers,Bournemouth,BOU,WOL,0,1,0.484454,2.40311,True,True,https://understat.com/match/22184,Wolverhampton,Stuart Attwell,29,FINISHED
2024-04-25_Brighton,ENG-Premier League,2324,2024-04-25 Brighton-Manchester City,1,2023,22176,2024-04-25,220,88,Brighton,Manchester City,MCI,BRI,0,4,0.572021,1.90507,True,True,https://understat.com/match/22176,Brighton,Jarred Gillett,29,FINISHED
2024-04-27_Aston,ENG-Premier League,2324,2024-04-27 Aston Villa-Chelsea,1,2023,22236,2024-04-27,71,80,Aston Villa,Chelsea,CHE,AVL,2,2,0.612257,1.56401,True,True,https://understat.com/match/22236,Aston,Craig Pawson,35,FINISHED
2024-04-27_Everton,ENG-Premier League,2324,2024-04-27 Everton-Brentford,1,2023,22237,2024-04-27,72,244,Everton,Brentford,BRE,EVE,1,0,1.21399,0.956356,True,True,https://understat.com/match/22237,Everton,Darren England,35,FINISHED
2024-04-27_Fulham,ENG-Premier League,2324,2024-04-27 Fulham-Crystal Palace,1,2023,22238,2024-04-27,228,78,Fulham,Crystal Palace,CRY,FLH,1,1,1.39418,1.05387,True,True,https://understat.com/match/22238,Fulham,Stuart Attwell,35,FINISHED
2024-04-27_Manchester,ENG-Premier League,2324,2024-04-27 Manchester United-Burnley,1,2023,22239,2024-04-27,89,92,Manchester United,Burnley,BUR,MUN,1,1,3.06197,1.89591,True,True,https://understat.com/match/22239,Manchester,John Brooks,35,FINISHED
2024-04-27_Newcastle,ENG-Premier League,2324,2024-04-27 Newcastle United-Sheffield United,1,2023,22240,2024-04-27,86,238,Newcastle United,Sheffield United,SHE,NEW,5,1,2.93477,1.82408,True,True,https://understat.com/match/22240,Newcastle,Tony Harrington,35,FINISHED
2024-04-27_West,ENG-Premier League,2324,2024-04-27 West Ham-Liverpool,1,2023,22243,2024-04-27,81,87,West Ham,Liverpool,LIV,WHU,2,2,0.794025,2.29298,True,True,https://understat.com/match/22243,West,Anthony Taylor,35,FINISHED
2024-04-27_Wolverhampton,ENG-Premier League,2324,2024-04-27 Wolverhampton Wanderers-Luton,1,2023,22244,2024-04-27,229,256,Wolverhampton Wanderers,Luton,LUT,WOL,2,1,1.49011,0.90435,True,True,https://understat.com/match/22244,Wolverhampton,David Coote,35,FINISHED
2024-04-28_Bournemouth,ENG-Premier League,2324,2024-04-28 Bournemouth-Brighton,1,2023,22235,2024-04-28,73,220,Bournemouth,Brighton,BRI,BOU,3,0,2.48132,1.35682,True,True,https://understat.com/match/22235,Bournemouth,Paul Tierney,35,FINISHED
2024-04-28_Nottingham,ENG-Premier League,2324,2024-04-28 Nottingham Forest-Manchester City,1,2023,22242,2024-04-28,249,88,Nottingham Forest,Manchester City,MCI,NOT,0,2,2.17312,0.932063,True,True,https://understat.com/match/22242,Nottingham,Simon Hooper,35,FINISHED
2024-04-28_Tottenham,ENG-Premier League,2324,2024-04-28 Tottenham-Arsenal,1,2023,22241,2024-04-28,82,83,Tottenham,Arsenal,ARS,TOT,2,3,2.60458,1.51469,True,True,https://understat.com/match/22241,Tottenham,Michael Oliver,35,FINISHED
2024-05-02_Chelsea,ENG-Premier League,2324,2024-05-02 Chelsea-Tottenham,1,2023,22149,2024-05-02,80,82,Chelsea,Tottenham,TOT,CHE,2,0,2.22432,1.27064,True,True,https://understat.com/match/22149,Chelsea,Robert Jones,26,FINISHED
2024-05-03_Luton,ENG-Premier League,2324,2024-05-03 Luton-Everton,1,2023,22252,2024-05-03,256,72,Luton,Everton,EVE,LUT,1,1,0.950391,1.22959,True,True,https://understat.com/match/22252,Luton,Tim Robinson,36,FINISHED
2024-05-04_Arsenal,ENG-Premier League,2324,2024-05-04 Arsenal-Bournemouth,1,2023,22245,2024-05-04,83,73,Arsenal,Bournemouth,BOU,ARS,3,0,3.91372,0.4687,True,True,https://understat.com/match/22245,Arsenal,David Coote,36,FINISHED
2024-05-04_Brentford,ENG-Premier League,2324,2024-05-04 Brentford-Fulham,1,2023,22246,2024-05-04,244,228,Brentford,Fulham,FLH,BRE,0,0,0.809379,1.45579,True,True,https://understat.com/match/22246,Brentford,Graham Scott,36,FINISHED
2024-05-04_Burnley,ENG-Premier League,2324,2024-05-04 Burnley-Newcastle United,1,2023,22248,2024-05-04,92,86,Burnley,Newcastle United,NEW,BUR,1,4,1.28632,4.25643,True,True,https://understat.com/match/22248,Burnley,Anthony Taylor,36,FINISHED
2024-05-04_Manchester,ENG-Premier League,2324,2024-05-04 Manchester City-Wolverhampton Wanderers,1,2023,22253,2024-05-04,88,229,Manchester City,Wolverhampton Wanderers,WOL,MCI,5,1,4.52542,0.396887,True,True,https://understat.com/match/22253,Manchester,Craig Pawson,36,FINISHED
2024-05-04_Sheffield,ENG-Premier League,2324,2024-05-04 Sheffield United-Nottingham Forest,1,2023,22254,2024-05-04,238,249,Sheffield United,Nottingham Forest,NOT,SHE,1,3,2.48986,1.93818,True,True,https://understat.com/match/22254,Sheffield,Chris Kavanagh,36,FINISHED
2024-05-05_Brighton,ENG-Premier League,2324,2024-05-05 Brighton-Aston Villa,1,2023,22247,2024-05-05,220,71,Brighton,Aston Villa,AVL,BRI,1,0,2.63566,0.0644055,True,True,https://understat.com/match/22247,Brighton,Robert Jones,36,FINISHED
2024-05-05_Chelsea,ENG-Premier League,2324,2024-05-05 Chelsea-West Ham,1,2023,22249,2024-05-05,80,81,Chelsea,West Ham,WHU,CHE,5,0,4.21838,0.893899,True,True,https://understat.com/match/22249,Chelsea,Bobby Madley,36,FINISHED
2024-05-05_Liverpool,ENG-Premier League,2324,2024-05-05 Liverpool-Tottenham,1,2023,22251,2024-05-05,87,82,Liverpool,Tottenham,TOT,LIV,4,2,3.26222,1.17205,True,True,https://understat.com/match/22251,Liverpool,Paul Tierney,36,FINISHED
2024-05-06_Crystal,ENG-Premier League,2324,2024-05-06 Crystal Palace-Manchester United,1,2023,22250,2024-05-06,78,89,Crystal Palace,Manchester United,MUN,CRY,4,0,2.0656,0.341417,True,True,https://understat.com/match/22250,Crystal,Jarred Gillett,36,FINISHED
2024-05-11_Bournemouth,ENG-Premier League,2324,2024-05-11 Bournemouth-Brentford,1,2023,22255,2024-05-11,73,244,Bournemouth,Brentford,BRE,BOU,1,2,1.07237,1.92722,True,True,https://understat.com/match/22255,Bournemouth,Matt Donohue,37,FINISHED
2024-05-11_Everton,ENG-Premier League,2324,2024-05-11 Everton-Sheffield United,1,2023,22257,2024-05-11,72,238,Everton,Sheffield United,SHE,EVE,1,0,1.82411,0.465523,True,True,https://understat.com/match/22257,Everton,Stuart Attwell,37,FINISHED
2024-05-11_Fulham,ENG-Premier League,2324,2024-05-11 Fulham-Manchester City,1,2023,22258,2024-05-11,228,88,Fulham,Manchester City,MCI,FLH,0,4,0.0886245,3.15218,True,True,https://understat.com/match/22258,Fulham,Anthony Taylor,37,FINISHED
2024-05-11_Newcastle,ENG-Premier League,2324,2024-05-11 Newcastle United-Brighton,1,2023,22260,2024-05-11,86,220,Newcastle United,Brighton,BRI,NEW,1,1,2.45163,1.91556,True,True,https://understat.com/match/22260,Newcastle,Darren England,37,FINISHED
2024-05-11_Nottingham,ENG-Premier League,2324,2024-05-11 Nottingham Forest-Chelsea,1,2023,22261,2024-05-11,249,80,Nottingham Forest,Chelsea,CHE,NOT,2,3,2.44569,2.41068,True,True,https://understat.com/match/22261,Nottingham,Tony Harrington,37,FINISHED
2024-05-11_Tottenham,ENG-Premier League,2324,2024-05-11 Tottenham-Burnley,1,2023,22262,2024-05-11,82,92,Tottenham,Burnley,BUR,TOT,2,1,3.00238,0.950331,True,True,https://understat.com/match/22262,Tottenham,Jarred Gillett,37,FINISHED
2024-05-11_West,ENG-Premier League,2324,2024-05-11 West Ham-Luton,1,2023,22263,2024-05-11,81,256,West Ham,Luton,LUT,WHU,3,1,3.71009,0.640456,True,True,https://understat.com/match/22263,West,Michael Oliver,37,FINISHED
2024-05-11_Wolverhampton,ENG-Premier League,2324,2024-05-11 Wolverhampton Wanderers-Crystal Palace,1,2023,22264,2024-05-11,229,78,Wolverhampton Wanderers,Crystal Palace,CRY,WOL,1,3,1.1561,2.51452,True,True,https://understat.com/match/22264,Wolverhampton,Thomas Bramall,37,FINISHED
2024-05-12_Manchester,ENG-Premier League,2324,2024-05-12 Manchester United-Arsenal,1,2023,22259,2024-05-12,89,83,Manchester United,Arsenal,ARS,MUN,0,1,0.551669,1.73104,True,True,https://understat.com/match/22259,Manchester,Paul Tierney,37,FINISHED
2024-05-13_Aston,ENG-Premier League,2324,2024-05-13 Aston Villa-Liverpool,1,2023,22256,2024-05-13,71,87,Aston Villa,Liverpool,LIV,AVL,3,3,2.71655,1.89968,True,True,https://understat.com/match/22256,Aston,Simon Hooper,37,FINISHED
2024-05-14_Tottenham,ENG-Premier League,2324,2024-05-14 Tottenham-Manchester City,1,2023,22233,2024-05-14,82,88,Tottenham,Manchester City,MCI,TOT,0,2,1.84285,2.70331,True,True,https://understat.com/match/22233,Tottenham,Chris Kavanagh,34,FINISHED
2024-05-15_Brighton,ENG-Premier League,2324,2024-05-15 Brighton-Chelsea,1,2023,22226,2024-05-15,220,80,Brighton,Chelsea,CHE,BRI,1,2,1.32423,1.544,True,True,https://understat.com/match/22226,Brighton,Michael Salisbury,34,FINISHED
2024-05-15_Manchester,ENG-Premier League,2324,2024-05-15 Manchester United-Newcastle United,1,2023,22231,2024-05-15,89,86,Manchester United,Newcastle United,NEW,MUN,3,2,1.49706,2.27657,True,True,https://understat.com/match/22231,Manchester,Robert Jones,34,FINISHED
2024-05-19_Arsenal,ENG-Premier League,2324,2024-05-19 Arsenal-Everton,1,2023,22265,2024-05-19,83,72,Arsenal,Everton,EVE,ARS,2,1,3.2117,0.664904,True,True,https://understat.com/match/22265,Arsenal,Michael Oliver,38,FINISHED
2024-05-19_Brentford,ENG-Premier League,2324,2024-05-19 Brentford-Newcastle United,1,2023,22266,2024-05-19,244,86,Brentford,Newcastle United,NEW,BRE,2,4,1.70157,3.65044,True,True,https://understat.com/match/22266,Brentford,Simon Hooper,38,FINISHED
2024-05-19_Brighton,ENG-Premier League,2324,2024-05-19 Brighton-Manchester United,1,2023,22267,2024-05-19,220,89,Brighton,Manchester United,MUN,BRI,0,2,1.9717,1.00404,True,True,https://understat.com/match/22267,Brighton,Craig Pawson,38,FINISHED
2024-05-19_Burnley,ENG-Premier League,2324,2024-05-19 Burnley-Nottingham Forest,1,2023,22268,2024-05-19,92,249,Burnley,Nottingham Forest,NOT,BUR,1,2,1.08222,1.57962,True,True,https://understat.com/match/22268,Burnley,Graham Scott,38,FINISHED
2024-05-19_Chelsea,ENG-Premier League,2324,2024-05-19 Chelsea-Bournemouth,1,2023,22269,2024-05-19,80,73,Chelsea,Bournemouth,BOU,CHE,2,1,1.59771,2.002,True,True,https://understat.com/match/22269,Chelsea,Anthony Taylor,38,FINISHED
2024-05-19_Crystal,ENG-Premier League,2324,2024-05-19 Crystal Palace-Aston Villa,1,2023,22270,2024-05-19,78,71,Crystal Palace,Aston Villa,AVL,CRY,5,0,2.23189,0.598846,True,True,https://understat.com/match/22270,Crystal,Darren Bond,38,FINISHED
2024-05-19_Liverpool,ENG-Premier League,2324,2024-05-19 Liverpool-Wolverhampton Wanderers,1,2023,22271,2024-05-19,87,229,Liverpool,Wolverhampton Wanderers,WOL,LIV,2,0,5.65937,0.731254,True,True,https://understat.com/match/22271,Liverpool,Chris Kavanagh,38,FINISHED
2024-05-19_Luton,ENG-Premier League,2324,2024-05-19 Luton-Fulham,1,2023,22272,2024-05-19,256,228,Luton,Fulham,FLH,LUT,2,4,2.06743,1.11598,True,True,https://understat.com/match/22272,Luton,Matt Donohue,38,FINISHED
2024-05-19_Manchester,ENG-Premier League,2324,2024-05-19 Manchester City-West Ham,1,2023,22273,2024-05-19,88,81,Manchester City,West Ham,WHU,MCI,3,1,2.31504,0.240159,True,True,https://understat.com/match/22273,Manchester,John Brooks,38,FINISHED
2024-05-19_Sheffield,ENG-Premier League,2324,2024-05-19 Sheffield United-Tottenham,1,2023,22274,2024-05-19,238,82,Sheffield United,Tottenham,TOT,SHE,0,3,0.697312,3.19675,True,True,https://understat.com/match/22274,Sheffield,Bobby Madley,38,FINISHED
