League,season_id,Team,Player,Season,position,Matches,Minutes,Goals,xG,Non-Penalty Goals,Non-Penalty xG,Assists,xA,Shots,Key Passes,Yellow Cards,Red Cards,xg_chain,xg_buildup
Premier League,2526,Aston Villa,Harvey Elliott,2025,M S,4,101,0,0.1672089472413063,0,0.1672089472413063,0,0.0,3,0,0,0,0.5436927694827318,0.41253812797367573
Premier League,2526,Aston Villa,Ian Maatsen,2025,D S,7,151,0,0.11955271661281586,0,0.11955271661281586,0,0.24073613248765469,3,5,1,0,0.4848230928182602,0.3192322924733162
Premier League,2526,Aston Villa,Jadon Sancho,2025,S,3,65,0,0.48948914743959904,0,0.48948914743959904,0,0.08261272311210632,4,1,0,0,0.670113630592823,0.18062446638941765
Premier League,2526,Aston Villa,John McGinn,2025,M,10,804,1,0.6804132275283337,1,0.6804132275283337,0,0.9218873307108879,10,8,1,0,2.0815148781985044,1.3286869060248137
Premier League,2526,Aston Villa,Lamare Bogarde,2025,M S,6,280,0,0.0,0,0.0,0,0.04115242511034012,0,2,1,0,0.6394217014312744,0.5982692837715149
Premier League,2526,Aston Villa,Lucas Digne,2025,D S,10,751,0,0.29917825013399124,0,0.29917825013399124,2,0.9974033888429403,5,9,2,0,1.327452888712287,0.8241688925772905
Premier League,2526,Aston Villa,Marco Bizot,2025,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5747163221240044,0.5747163221240044
Premier League,2526,Aston Villa,Matthew Cash,2025,D,10,885,2,0.21210809517651796,2,0.21210809517651796,0,0.5716164084151387,10,8,3,0,1.9872975498437881,1.6861088573932648
Premier League,2526,Aston Villa,Morgan Rogers,2025,M,10,895,1,0.808622570708394,1,0.808622570708394,2,2.1553209349513054,11,10,1,0,2.932930441573262,1.171118265017867
Premier League,2526,Aston Villa,Ollie Watkins,2025,F S,10,797,1,1.7064346075057983,1,1.7064346075057983,0,0.3806316629052162,14,6,0,0,2.2089847289025784,0.33435533940792084
Premier League,2526,Aston Villa,Pau Torres,2025,D S,7,509,0,0.09030137583613396,0,0.09030137583613396,0,0.0,2,0,0,0,1.0239725299179554,0.9566416926681995
Premier League,2526,Aston Villa,Ross Barkley,2025,S,4,46,0,0.22500842064619064,0,0.22500842064619064,0,0.057013943791389465,3,1,0,0,0.2744690105319023,0.11445166915655136
Premier League,2526,Aston Villa,Tyrone Mings,2025,D S,7,493,0,0.25839483737945557,0,0.25839483737945557,0,0.16460222750902176,3,3,0,0,1.3323893435299397,1.1259147003293037
Premier League,2526,Aston Villa,Victor Lindelöf,2025,S,3,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11445166915655136,0.11445166915655136
