Season,season_id,Date,Game,Team,Player,Assist Player,xG,x,y,Minute,Situation,Result,Shot Type,Last Action,Home/Away
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Timo Werner,Son Heung-Min,0.561333179473877,0.9030000305175782,0.40099998474121096,17,OpenPlay,SavedShot,RightFoot,Throughball,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Rodrigo Bentancur,James Maddison,0.018900126218795776,0.7619999694824219,0.6279999923706054,45,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Timo Werner,,0.01978939212858677,0.8569999694824219,0.6530000305175782,48,FromCorner,BlockedShot,RightFoot,Aerial,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Son Heung-Min,,0.030586695298552513,0.9730000305175781,0.38299999237060545,53,FromCorner,BlockedShot,RightFoot,Aerial,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Son Heung-Min,Dejan Kulusevski,0.09452860057353973,0.86,0.4229999923706055,53,OpenPlay,ShotOnPost,RightFoot,Pass,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Iyenoma Destiny Udogie,Timo Werner,0.08183301985263824,0.91,0.6669999694824219,54,OpenPlay,MissedShots,LeftFoot,Pass,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Timo Werner,Son Heung-Min,0.06665892899036407,0.874000015258789,0.6459999847412109,61,OpenPlay,SavedShot,RightFoot,Pass,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Son Heung-Min,Timo Werner,0.34462377429008484,0.9,0.615,64,OpenPlay,MissedShots,LeftFoot,Pass,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Brennan Johnson,Son Heung-Min,0.12285035848617554,0.9230000305175782,0.54,64,OpenPlay,MissedShots,RightFoot,Rebound,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Cristian Romero,Dejan Kulusevski,0.027036800980567932,0.8919999694824219,0.47299999237060547,67,OpenPlay,SavedShot,Head,Aerial,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Son Heung-Min,Iyenoma Destiny Udogie,0.04806317016482353,0.8919999694824219,0.6990000152587891,73,OpenPlay,MissedShots,LeftFoot,Pass,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Timo Werner,Brennan Johnson,0.4859383702278137,0.9319999694824219,0.545,76,OpenPlay,Goal,RightFoot,Pass,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Cristian Romero,James Maddison,0.47222432494163513,0.9319999694824219,0.5059999847412109,79,OpenPlay,Goal,Head,Aerial,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Tottenham,Son Heung-Min,Brennan Johnson,0.3304694890975952,0.8190000152587891,0.5359999847412109,87,OpenPlay,Goal,RightFoot,BlockedPass,Home
2023,2324,2024-03-02,Tottenham v Crystal Palace,Crystal Palace,Jordan Ayew,Jefferson Lerma,0.06851787120103836,0.8180000305175781,0.4909999847412109,4,OpenPlay,MissedShots,RightFoot,Pass,Away
2023,2324,2024-03-02,Tottenham v Crystal Palace,Crystal Palace,Jean-Philippe Mateta,Jordan Ayew,0.07985234260559082,0.8909999847412109,0.46700000762939453,12,SetPiece,BlockedShot,RightFoot,Cross,Away
2023,2324,2024-03-02,Tottenham v Crystal Palace,Crystal Palace,Adam Wharton,,0.04172930493950844,0.8569999694824219,0.3579999923706055,12,SetPiece,MissedShots,LeftFoot,Rebound,Away
2023,2324,2024-03-02,Tottenham v Crystal Palace,Crystal Palace,Eberechi Eze,,0.0911196693778038,0.785,0.5840000152587891,58,DirectFreekick,Goal,RightFoot,Standard,Away
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Tahith Chong,Jordan Clark,0.0849340632557869,0.9009999847412109,0.36700000762939455,45,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Andros Townsend,Carlton Morris,0.04950523376464844,0.9080000305175782,0.5359999847412109,49,OpenPlay,MissedShots,Head,HeadPass,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Alfie Doughty,Ross Barkley,0.028851859271526337,0.8169999694824219,0.3390000152587891,50,SetPiece,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Ross Barkley,,0.05128922313451767,0.7780000305175782,0.7180000305175781,53,DirectFreekick,BlockedShot,RightFoot,Standard,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Carlton Morris,Alfie Doughty,0.022082174196839333,0.9580000305175781,0.39099998474121095,56,SetPiece,MissedShots,Head,Aerial,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Alfie Doughty,,0.053052738308906555,0.8909999847412109,0.6359999847412109,56,OpenPlay,BlockedShot,LeftFoot,None,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Reece Burke,,0.7149688601493835,0.98,0.509000015258789,65,FromCorner,BlockedShot,Head,None,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Reece Burke,Carlton Morris,0.6351956725120544,0.985999984741211,0.5209999847412109,65,FromCorner,SavedShot,RightFoot,Goal,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Tahith Chong,Reece Burke,0.7891590595245361,0.9730000305175781,0.5279999923706055,65,FromCorner,Goal,LeftFoot,Rebound,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Carlton Morris,Alfie Doughty,0.36575719714164734,0.93,0.43,71,SetPiece,Goal,RightFoot,Cross,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Carlton Morris,Jordan Clark,0.0623849555850029,0.9309999847412109,0.5559999847412109,75,OpenPlay,SavedShot,Head,Aerial,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Ross Barkley,Carlton Morris,0.02131608873605728,0.7759999847412109,0.35200000762939454,94,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-03-02,Luton v Aston Villa,Luton,Teden Mengi,Alfie Doughty,0.05589411035180092,0.9309999847412109,0.47,94,FromCorner,MissedShots,Head,Aerial,Home
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Jacob Ramsey,Leon Bailey,0.5293698906898499,0.93,0.4759999847412109,1,OpenPlay,MissedShots,OtherBodyPart,Pass,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Jacob Ramsey,John McGinn,0.12294042855501175,0.8780000305175781,0.5770000076293945,13,OpenPlay,SavedShot,RightFoot,Throughball,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Douglas Luiz,Youri Tielemans,0.030414773151278496,0.8880000305175781,0.435,15,FromCorner,MissedShots,Head,Cross,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Ollie Watkins,Leon Bailey,0.10743511468172073,0.8959999847412109,0.34799999237060547,22,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Ollie Watkins,Leon Bailey,0.12606580555438995,0.945,0.4640000152587891,23,FromCorner,Goal,Head,Cross,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Clement Lenglet,John McGinn,0.10073396563529968,0.9219999694824219,0.47299999237060547,31,FromCorner,MissedShots,Head,Cross,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Ollie Watkins,Leon Bailey,0.06136288493871689,0.8919999694824219,0.29700000762939455,33,OpenPlay,ShotOnPost,RightFoot,Pass,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Ollie Watkins,Douglas Luiz,0.2814556062221527,0.8730000305175781,0.6070000076293945,37,SetPiece,Goal,RightFoot,Chipped,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Morgan Rogers,,0.0695747509598732,0.845,0.63,43,OpenPlay,SavedShot,RightFoot,BallRecovery,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Ollie Watkins,Morgan Rogers,0.11668597906827927,0.8569999694824219,0.5329999923706055,48,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Leon Bailey,Morgan Rogers,0.11253605037927628,0.8530000305175781,0.41900001525878905,50,OpenPlay,SavedShot,LeftFoot,Pass,Away
2023,2324,2024-03-02,Luton v Aston Villa,Aston Villa,Lucas Digne,Moussa Diaby,0.42728596925735474,0.9430000305175781,0.5459999847412109,88,OpenPlay,Goal,Head,Cross,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Maxime Estève,Sander Berge,0.016685109585523605,0.7709999847412109,0.7019999694824218,2,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Wilson Odobert,,0.03222350403666496,0.7759999847412109,0.5179999923706055,3,OpenPlay,BlockedShot,RightFoot,None,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Wilson Odobert,Lorenz Assignon,0.07462523132562637,0.865999984741211,0.47700000762939454,3,OpenPlay,SavedShot,RightFoot,Cross,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Sander Berge,,0.044471438974142075,0.9180000305175782,0.5270000076293946,5,FromCorner,MissedShots,Head,Aerial,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Vitinho,,0.05172354727983475,0.865999984741211,0.3629999923706055,22,OpenPlay,MissedShots,LeftFoot,None,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Wilson Odobert,Jacob Bruun Larsen,0.05828680098056793,0.8209999847412109,0.57,24,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Vitinho,Lorenz Assignon,0.05071468651294708,0.835999984741211,0.3559999847412109,25,OpenPlay,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Wilson Odobert,Josh Cullen,0.0450473316013813,0.8059999847412109,0.600999984741211,34,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,David Datro Fofana,Wilson Odobert,0.3394657075405121,0.8490000152587891,0.5640000152587891,40,OpenPlay,SavedShot,LeftFoot,Throughball,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Jacob Bruun Larsen,David Datro Fofana,0.04249798133969307,0.8640000152587891,0.6819999694824219,40,OpenPlay,BlockedShot,RightFoot,Rebound,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Jacob Bruun Larsen,,0.07304425537586212,0.8130000305175781,0.29399999618530276,44,DirectFreekick,SavedShot,RightFoot,Standard,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Vitinho,Charlie Taylor,0.4459891617298126,0.9459999847412109,0.53,45,FromCorner,MissedShots,Head,Cross,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Wilson Odobert,,0.022188685834407806,0.7669999694824219,0.38599998474121094,49,OpenPlay,BlockedShot,LeftFoot,None,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Josh Cullen,Wilson Odobert,0.02089807391166687,0.76,0.5209999847412109,49,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Wilson Odobert,,0.07966643571853638,0.8909999847412109,0.46900001525878904,59,OpenPlay,BlockedShot,RightFoot,None,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Josh Cullen,Wilson Odobert,0.014515205286443233,0.7069999694824218,0.5670000076293945,61,OpenPlay,SavedShot,RightFoot,Pass,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Dara O&#039;Shea,Benson Manuel,0.08922482281923294,0.9519999694824218,0.58,80,FromCorner,MissedShots,Head,Cross,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Maxime Estève,Wilson Odobert,0.08236683905124664,0.9180000305175782,0.5570000076293945,84,FromCorner,MissedShots,Head,Cross,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,David Datro Fofana,Johann Berg Gudmundsson,0.021456288173794746,0.8530000305175781,0.47,94,OpenPlay,SavedShot,Head,Chipped,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Burnley,Benson Manuel,Lorenz Assignon,0.01394630502909422,0.7530000305175781,0.42400001525878905,95,OpenPlay,MissedShots,LeftFoot,Pass,Home
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Justin Kluivert,Marcos Senesi,0.06364884227514267,0.9669999694824218,0.35400001525878905,8,OpenPlay,BlockedShot,RightFoot,Chipped,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Justin Kluivert,Lewis Cook,0.3837038278579712,0.9269999694824219,0.4109999847412109,12,OpenPlay,Goal,RightFoot,TakeOn,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Marcus Tavernier,Justin Kluivert,0.05223852023482323,0.8819999694824219,0.6940000152587891,23,OpenPlay,MissedShots,LeftFoot,Pass,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Marcus Tavernier,,0.05002069100737572,0.76,0.3160000038146973,39,DirectFreekick,MissedShots,LeftFoot,Standard,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Marcus Tavernier,,0.020614203065633774,0.7959999847412109,0.355,47,FromCorner,MissedShots,LeftFoot,None,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Dominic Solanke,Justin Kluivert,0.13409458100795746,0.9009999847412109,0.36700000762939455,55,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Marcus Tavernier,Antoine Semenyo,0.4147161841392517,0.9469999694824218,0.40099998474121096,56,OpenPlay,MissedShots,RightFoot,Pass,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Antoine Semenyo,Dominic Solanke,0.11055558174848557,0.8580000305175781,0.48400001525878905,74,OpenPlay,MissedShots,RightFoot,Pass,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Antoine Semenyo,Lewis Cook,0.12091578543186188,0.87,0.34,75,OpenPlay,MissedShots,LeftFoot,Chipped,Away
2023,2324,2024-03-03,Burnley v Bournemouth,Bournemouth,Antoine Semenyo,Lewis Cook,0.08564824610948563,0.845,0.3729999923706055,87,OpenPlay,Goal,LeftFoot,Pass,Away
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Phil Foden,Kevin De Bruyne,0.02831120602786541,0.77,0.46,1,FromCorner,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Erling Haaland,Bernardo Silva,0.12451688945293427,0.9209999847412109,0.49900001525878906,3,OpenPlay,MissedShots,Head,Cross,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Phil Foden,Bernardo Silva,0.08511294424533844,0.9180000305175782,0.3729999923706055,13,OpenPlay,SavedShot,RightFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Kevin De Bruyne,Bernardo Silva,0.05301754176616669,0.9430000305175781,0.6909999847412109,15,OpenPlay,MissedShots,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Phil Foden,Kevin De Bruyne,0.020776281133294106,0.8059999847412109,0.27700000762939453,15,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Bernardo Silva,Jéremy Doku,0.088414266705513,0.904000015258789,0.6120000076293945,16,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Phil Foden,Kevin De Bruyne,0.38669708371162415,0.86,0.40099998474121096,18,OpenPlay,SavedShot,RightFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Rodri,Bernardo Silva,0.027516048401594162,0.754000015258789,0.5870000076293945,24,FromCorner,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Jéremy Doku,Bernardo Silva,0.07180456072092056,0.8690000152587891,0.5879999923706055,29,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Jéremy Doku,John Stones,0.03524020314216614,0.8669999694824219,0.6730000305175782,31,OpenPlay,BlockedShot,RightFoot,Chipped,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Erling Haaland,,0.045752767473459244,0.9180000305175782,0.4859999847412109,31,OpenPlay,MissedShots,Head,Rebound,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Rodri,,0.06341207772493362,0.8590000152587891,0.455,32,OpenPlay,SavedShot,RightFoot,None,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Kevin De Bruyne,Rodri,0.054419878870248795,0.8769999694824219,0.33599998474121096,34,OpenPlay,MissedShots,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Phil Foden,Kevin De Bruyne,0.10476380586624146,0.9030000305175782,0.4279999923706055,36,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Kevin De Bruyne,,0.045314971357584,0.8130000305175781,0.534000015258789,41,OpenPlay,MissedShots,RightFoot,None,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Phil Foden,Kevin De Bruyne,0.04777223989367485,0.870999984741211,0.3340000152587891,43,OpenPlay,BlockedShot,LeftFoot,BallTouch,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Erling Haaland,Phil Foden,0.6609540581703186,0.9730000305175781,0.5259999847412109,44,OpenPlay,MissedShots,LeftFoot,HeadPass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Kyle Walker,Bernardo Silva,0.030982008203864098,0.775,0.38599998474121094,47,FromCorner,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Phil Foden,Kevin De Bruyne,0.05885531008243561,0.8380000305175781,0.3970000076293945,48,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Jéremy Doku,Bernardo Silva,0.051551658660173416,0.919000015258789,0.7169999694824218,49,OpenPlay,SavedShot,RightFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Phil Foden,Rodri,0.03249590843915939,0.7809999847412109,0.4109999847412109,55,OpenPlay,Goal,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,John Stones,Julián Álvarez,0.01955559477210045,0.7519999694824219,0.49400001525878906,59,OpenPlay,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Kevin De Bruyne,,0.11149867624044418,0.7909999847412109,0.4759999847412109,69,DirectFreekick,BlockedShot,RightFoot,Standard,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Kyle Walker,Nathan Aké,0.01877104863524437,0.7280000305175781,0.49900001525878906,70,OpenPlay,SavedShot,RightFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Phil Foden,Julián Álvarez,0.08809267729520798,0.925,0.654000015258789,79,OpenPlay,Goal,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Kevin De Bruyne,Phil Foden,0.019107414409518242,0.7819999694824219,0.59,90,OpenPlay,MissedShots,RightFoot,TakeOn,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester City,Erling Haaland,Rodri,0.2686331570148468,0.879000015258789,0.32799999237060545,90,OpenPlay,Goal,LeftFoot,Pass,Home
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester United,Marcus Rashford,Bruno Fernandes,0.0219804048538208,0.7559999847412109,0.5670000076293945,7,OpenPlay,Goal,RightFoot,Pass,Away
2023,2324,2024-03-03,Manchester City v Manchester United,Manchester United,Marcus Rashford,Bruno Fernandes,0.13178394734859467,0.9309999847412109,0.36,22,OpenPlay,MissedShots,RightFoot,Chipped,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Sheffield United,Jayden Bogle,,0.0,0.012000000476837159,0.49599998474121093,12,OpenPlay,OwnGoal,RightFoot,Save,Home
2023,2324,2024-03-04,Sheffield United v Arsenal,Sheffield United,James McAtee,Oliver McBurnie,0.028520796447992325,0.7669999694824219,0.34700000762939454,19,OpenPlay,MissedShots,LeftFoot,TakeOn,Home
2023,2324,2024-03-04,Sheffield United v Arsenal,Sheffield United,Jayden Bogle,George Baldock,0.06920578330755234,0.855999984741211,0.3729999923706055,45,OpenPlay,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-03-04,Sheffield United v Arsenal,Sheffield United,William Osula,,0.058015305548906326,0.7609999847412109,0.43,80,OpenPlay,MissedShots,RightFoot,BallRecovery,Home
2023,2324,2024-03-04,Sheffield United v Arsenal,Sheffield United,Jayden Bogle,Oliver Arblaster,0.045631736516952515,0.850999984741211,0.325,83,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Declan Rice,,0.10216778516769409,0.899000015258789,0.495,1,OpenPlay,BlockedShot,RightFoot,None,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Bukayo Saka,Declan Rice,0.11833076179027557,0.96,0.4229999923706055,1,OpenPlay,ShotOnPost,LeftFoot,BallTouch,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Gabriel Martinelli,,0.10584046691656113,0.9080000305175782,0.5840000152587891,1,OpenPlay,BlockedShot,RightFoot,Rebound,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Martin Odegaard,,0.5275867581367493,0.9209999847412109,0.5079999923706054,4,OpenPlay,Goal,LeftFoot,None,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Martin Odegaard,Bukayo Saka,0.03154783695936203,0.8069999694824219,0.39799999237060546,8,FromCorner,MissedShots,LeftFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Bukayo Saka,Gabriel Martinelli,0.14217577874660492,0.8980000305175782,0.519000015258789,10,OpenPlay,BlockedShot,LeftFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Jakub Kiwior,Kai Havertz,0.02459847554564476,0.754000015258789,0.575,11,OpenPlay,BlockedShot,LeftFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Gabriel Martinelli,Jakub Kiwior,0.09519746154546738,0.874000015258789,0.6309999847412109,14,OpenPlay,Goal,LeftFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Declan Rice,Martin Odegaard,0.045277245342731476,0.7959999847412109,0.6730000305175782,20,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Kai Havertz,Martin Odegaard,0.1295488029718399,0.91,0.51,21,OpenPlay,SavedShot,LeftFoot,BallTouch,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Kai Havertz,Gabriel Martinelli,0.0818590372800827,0.8919999694824219,0.6559999847412109,24,OpenPlay,Goal,LeftFoot,BallRecovery,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Gabriel Martinelli,Jorginho,0.10622526705265045,0.855999984741211,0.48700000762939455,35,OpenPlay,BlockedShot,LeftFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Martin Odegaard,Declan Rice,0.012948832474648952,0.8369999694824218,0.6480000305175782,36,FromCorner,BlockedShot,LeftFoot,Chipped,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Martin Odegaard,Bukayo Saka,0.11171312630176544,0.855999984741211,0.4229999923706055,37,OpenPlay,BlockedShot,LeftFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Declan Rice,Bukayo Saka,0.12883591651916504,0.905,0.39299999237060546,38,OpenPlay,Goal,RightFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Bukayo Saka,Martin Odegaard,0.040852367877960205,0.855,0.29100000381469726,42,FromCorner,MissedShots,LeftFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Declan Rice,,0.04585779830813408,0.8580000305175781,0.8390000152587891,51,DirectFreekick,SavedShot,RightFoot,Standard,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Gabriel Martinelli,Fábio Vieira,0.14764848351478577,0.9030000305175782,0.5659999847412109,52,OpenPlay,MissedShots,LeftFoot,Chipped,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Declan Rice,Kai Havertz,0.08161400258541107,0.8230000305175781,0.535,56,OpenPlay,BlockedShot,RightFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Ben White,Kai Havertz,0.1080503761768341,0.860999984741211,0.395,57,OpenPlay,Goal,LeftFoot,Pass,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Jakub Kiwior,Martin Odegaard,0.18862470984458923,0.9,0.5570000076293945,77,FromCorner,MissedShots,OtherBodyPart,Cross,Away
2023,2324,2024-03-04,Sheffield United v Arsenal,Arsenal,Gabriel Jesus,Kai Havertz,0.10895875841379166,0.8680000305175781,0.6630000305175782,81,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Marcus Rashford,Bruno Fernandes,0.11450111120939255,0.94,0.6669999694824219,6,OpenPlay,BlockedShot,LeftFoot,TakeOn,Home
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Casemiro,Bruno Fernandes,0.046051472425460815,0.9290000152587891,0.5990000152587891,7,FromCorner,SavedShot,Head,Cross,Home
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Bruno Fernandes,,0.7611688375473022,0.885,0.5,11,Penalty,Goal,RightFoot,Standard,Home
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Bruno Fernandes,Alejandro Garnacho,0.11491487175226212,0.875,0.4209999847412109,16,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Alejandro Garnacho,André Onana,0.055508676916360855,0.855,0.66,25,OpenPlay,BlockedShot,RightFoot,Chipped,Home
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Bruno Fernandes,,0.08213420957326889,0.795,0.6459999847412109,27,DirectFreekick,SavedShot,RightFoot,Standard,Home
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Marcus Rashford,,0.7611688375473022,0.885,0.5,35,Penalty,Goal,RightFoot,Standard,Home
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Casemiro,Scott McTominay,0.021983450278639793,0.7680000305175781,0.6120000076293945,46,OpenPlay,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Victor Lindelöf,Casemiro,0.044953733682632446,0.7869999694824219,0.56,46,OpenPlay,SavedShot,RightFoot,Pass,Home
2023,2324,2024-03-09,Manchester United v Everton,Manchester United,Alejandro Garnacho,Bruno Fernandes,0.2289699763059616,0.9269999694824219,0.33,53,OpenPlay,MissedShots,RightFoot,Pass,Home
