League,season_id,Game,Team,Player,Season,game_id,Position,Position ID,Minutes,Goals,Own Goals,Shots,xG,xg_chain,xg_buildup,Assists,xA,Key Passes,Yellow Cards,Red Cards,date
ENG-Premier League,2425,Everton v Leicester,Everton,Idrissa Gueye,2024,26836,DMC,7,90,0,0,1,0.019396746531128883,0.6330903172492981,0.5337578058242798,0,0.07993580400943756,1,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,Iliman Ndiaye,2024,26836,AML,13,90,1,0,2,0.5898253917694092,0.7477012872695923,0.071326345205307,0,0.1578759402036667,2,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,Jack Harrison,2024,26836,Sub,17,1,0,0,1,0.029313936829566956,0.029313936829566956,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,Jake O'Brien,2024,26836,DR,2,90,0,0,0,0.0,0.917668342590332,0.917668342590332,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,James Garner,2024,26836,DMC,7,88,0,0,1,0.08654958754777908,0.9073156118392944,0.637795627117157,1,0.7279545068740845,3,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,James Tarkowski,2024,26836,DC,3,90,0,0,1,0.028025919571518898,1.100638747215271,1.100638747215271,1,0.3214734196662903,1,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,Jarrad Branthwaite,2024,26836,DC,3,90,0,0,1,0.5169581770896912,1.5262174606323242,1.5262174606323242,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,Jesper Lindstrom,2024,26836,AMR,11,81,0,0,1,0.42557865381240845,1.2912936210632324,0.8657149076461792,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,Jordan Pickford,2024,26836,GK,1,90,0,0,0,0.0,0.8535448908805847,0.6085490584373474,1,0.2449958324432373,1,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,Nathan Patterson,2024,26836,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,Tim Iroegbunam,2024,26836,Sub,17,2,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Everton,Vitalii Mykolenko,2024,26836,DL,4,90,0,0,0,0.0,1.0217735767364502,0.42557865381240845,0,0.5961949229240417,1,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Bilal El Khannouss,2024,26836,AMC,12,90,0,0,2,0.0777278020977974,0.06198818236589432,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Bobby Reid,2024,26836,AML,13,82,0,0,0,0.0,0.046053145080804825,0.0,0,0.046053145080804825,1,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Boubakary Soumare,2024,26836,DMC,7,90,0,0,0,0.0,0.09560389071702957,0.016437197104096413,0,0.07916669547557831,2,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Caleb Okoli,2024,26836,Sub,17,24,0,0,0,0.0,0.016437197104096413,0.016437197104096413,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Harry Winks,2024,26836,DMC,7,90,0,0,0,0.0,0.016437197104096413,0.016437197104096413,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,James Justin,2024,26836,DR,2,82,0,0,1,0.08245173841714859,0.0,0.0,0,0.0,1,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Jamie Vardy,2024,26836,FW,15,66,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Jannik Vestergaard,2024,26836,DC,3,66,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Jordan Ayew,2024,26836,AMR,11,90,0,0,2,0.07026488333940506,0.033615708351135254,0.0,0,0.1184530183672905,2,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Mads Hermansen,2024,26836,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Patson Daka,2024,26836,Sub,17,24,0,0,1,0.046053145080804825,0.06249034404754639,0.016437197104096413,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Stephy Mavididi,2024,26836,Sub,17,8,0,0,1,0.016437197104096413,0.016437197104096413,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Victor Kristiansen,2024,26836,DL,4,90,0,0,1,0.056875262409448624,0.06323165446519852,0.06323165446519852,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Wout Faes,2024,26836,DC,3,90,0,0,1,0.10201581567525864,0.016437197104096413,0.016437197104096413,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Leicester,Leicester,Woyo Coulibaly,2024,26836,Sub,17,8,0,0,0,0.0,0.016437197104096413,0.016437197104096413,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Arijanet Muric,2024,26837,GK,1,90,0,0,0,0.0,0.02156989835202694,0.02156989835202694,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Axel Tuanzebe,2024,26837,DR,2,90,0,0,0,0.0,0.2401106208562851,0.2401106208562851,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Dara O'Shea,2024,26837,DC,3,90,0,0,0,0.0,0.6517282724380493,0.6517282724380493,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,George Hirst,2024,26837,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Jack Clarke,2024,26837,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Jack Taylor,2024,26837,Sub,17,10,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Jacob Greaves,2024,26837,DC,3,90,0,0,0,0.0,0.4437669813632965,0.36155372858047485,0,0.08221327513456345,2,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Jaden Philogene-Bidace,2024,26837,Sub,17,24,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Jens Cajuste,2024,26837,DMC,7,80,0,0,1,0.031360507011413574,0.31822896003723145,0.28686845302581787,0,0.03117244318127632,1,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Julio Enciso,2024,26837,AMC,12,90,0,0,6,0.27873265743255615,0.7626447677612305,0.6513326168060303,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Leif Davis,2024,26837,DL,4,90,0,0,1,0.062154993414878845,0.17807278037071228,0.12514238059520721,0,0.05293040722608566,2,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Liam Delap,2024,26837,FW,15,90,1,0,4,0.7764720320701599,1.3541951179504395,0.12514238059520721,0,0.45258069038391113,1,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Nathan Broadhead,2024,26837,AML,13,66,0,0,2,0.6957623362541199,1.4082273244857788,0.6125918626785278,0,0.09987318515777588,1,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Omari Hutchinson,2024,26837,AMR,11,90,0,0,1,0.10396813601255417,0.33998382091522217,0.16240613162517548,0,0.07360954582691193,1,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Ipswich,Sam Morsy,2024,26837,DMC,7,90,0,0,0,0.0,0.2092452198266983,0.2092452198266983,0,0.10396813601255417,1,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Aaron Ramsdale,2024,26837,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Adam Lallana,2024,26837,Sub,17,6,0,0,0,0.0,0.040426596999168396,0.040426596999168396,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Albert Grønbæk,2024,26837,AMC,12,73,0,0,2,0.060219261795282364,0.060219261795282364,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Chimuanya Ugochukwu,2024,26837,MC,9,84,0,0,0,0.0,0.017885666340589523,0.017885666340589523,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Jack Stephens,2024,26837,Sub,17,10,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,James Bree,2024,26837,DC,3,90,0,0,1,0.03492771461606026,0.05281338095664978,0.05281338095664978,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Jan Bednarek,2024,26837,DC,3,90,0,0,1,0.0880265161395073,0.017885666340589523,0.017885666340589523,0,0.0,0,1,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Joe Ayodele-Aribo,2024,26837,MC,9,90,1,0,2,0.22520752251148224,0.15916401147842407,0.07535431534051895,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Kamaldeen Sulemana,2024,26837,Sub,17,17,0,0,1,0.040426596999168396,0.040426596999168396,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Kyle Walker-Peters,2024,26837,DMR,5,90,0,0,0,0.0,0.09323997795581818,0.05281338095664978,0,0.040426596999168396,1,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Mateus Fernandes,2024,26837,AMC,12,90,0,0,0,0.0,0.07535431534051895,0.07535431534051895,0,0.12295422703027725,2,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Paul Onuachu,2024,26837,FW,15,90,1,0,2,0.7703267931938171,0.7882124185562134,0.017885666340589523,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Taylor Harwood-Bellis,2024,26837,DC,3,49,0,0,0,0.0,0.017885666340589523,0.017885666340589523,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Welington,2024,26837,DML,6,84,0,0,0,0.0,0.07448381930589676,0.03492771461606026,0,0.0395561046898365,2,1,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,William Smallbone,2024,26837,Sub,17,31,0,0,0,0.0,0.03492771461606026,0.03492771461606026,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Southampton,Southampton,Yukinari Sugawara,2024,26837,Sub,17,6,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Adama Traoré,2024,26839,AMR,11,90,0,0,3,0.11915744841098785,0.3616565763950348,0.15515869855880737,0,0.08734043687582016,1,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Alex Iwobi,2024,26839,AML,13,82,0,0,0,0.0,0.18906037509441376,0.14697712659835815,0,0.0420832559466362,1,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Andreas Pereira,2024,26839,Sub,17,14,0,0,0,0.0,0.0,0.0,1,0.7233549356460571,1,1,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Antonee Robinson,2024,26839,DL,4,90,0,0,2,0.04007402062416077,0.5190912485122681,0.3639325797557831,1,0.1311805546283722,1,1,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Bernd Leno,2024,26839,GK,1,90,0,0,0,0.0,0.3339848816394806,0.059636685997247696,0,0.2743481993675232,1,1,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Calvin Bassey,2024,26839,DC,3,90,0,0,1,0.08734043687582016,0.5348920226097107,0.5348920226097107,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Emile Smith-Rowe,2024,26839,AMC,12,76,0,0,2,0.05509926751255989,0.2624269425868988,0.2073276787996292,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Issa Diop,2024,26839,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Joachim Andersen,2024,26839,DC,3,90,0,0,0,0.0,0.22696708142757416,0.13166764378547668,0,0.14922527968883514,2,1,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Raúl Jiménez,2024,26839,FW,15,76,1,0,6,0.5837863683700562,0.6143907308578491,0.07790398597717285,0,0.02397814206779003,1,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Rodrigo Muniz,2024,26839,Sub,17,14,1,0,1,0.7233549356460571,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Ryan Sessegnon,2024,26839,Sub,17,8,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Sander Berge,2024,26839,DMC,7,90,0,0,0,0.0,0.4480799734592438,0.38791072368621826,0,0.06016926467418671,2,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Sasa Lukic,2024,26839,DMC,7,90,0,0,0,0.0,0.05373690277338028,0.0,0,0.06462276726961136,3,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Fulham,Timothy Castagne,2024,26839,DR,2,90,0,0,0,0.0,0.018078358843922615,0.018078358843922615,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Alexander Isak,2024,26839,FW,15,90,0,0,1,0.04668650031089783,0.6364721059799194,0.5058021545410156,0,0.08398348093032837,2,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Anthony Gordon,2024,26839,FWL,16,90,0,0,2,0.06801648437976837,0.5766937732696533,0.5058021545410156,0,0.16565173864364624,3,1,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Bruno Guimarães,2024,26839,MC,9,90,0,0,1,0.06486774981021881,0.5524886250495911,0.48762089014053345,0,0.4409343898296356,1,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Dan Burn,2024,26839,DC,3,90,0,0,1,0.05034517124295235,0.032250531017780304,0.032250531017780304,0,0.0,0,1,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Fabian Schär,2024,26839,DC,3,90,0,0,1,0.4409343898296356,0.5524886250495911,0.5524886250495911,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Jacob Murphy,2024,26839,FWR,14,90,1,0,2,0.4013481140136719,0.5129023790359497,0.11155425012111664,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Joe Willock,2024,26839,Sub,17,23,0,0,0,0.0,0.04668650031089783,0.0,0,0.0824524536728859,2,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Joelinton,2024,26839,MC,9,67,0,0,0,0.0,0.5380526781082153,0.5380526781082153,0,0.032250531017780304,1,1,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Kieran Trippier,2024,26839,Sub,17,23,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Lewis Hall,2024,26839,DL,4,90,0,0,0,0.0,0.479575514793396,0.479575514793396,0,0.05034517124295235,1,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Lewis Miley,2024,26839,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Lloyd Kelly,2024,26839,Sub,17,1,0,0,1,0.062142882496118546,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Martin Dubravka,2024,26839,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Sandro Tonali,2024,26839,MC,9,90,0,0,1,0.008835164830088615,0.4731849431991577,0.4731849431991577,0,0.0,0,1,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,Valentino Livramento,2024,26839,DR,2,67,0,0,1,0.08398348093032837,0.14885123074054718,0.06486774981021881,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Fulham,Newcastle United,William Osula,2024,26839,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Bart Verbruggen,2024,26840,GK,1,90,0,0,0,0.0,0.03543100878596306,0.03543100878596306,0,0.0,0,1,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Danny Welbeck,2024,26840,FW,15,77,0,0,1,0.08437925577163696,0.4605598747730255,0.29810792207717896,0,0.07807271182537079,1,1,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Diego Gómez,2024,26840,Sub,17,40,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Evan Ferguson,2024,26840,Sub,17,13,0,0,0,0.0,0.018394822254776955,0.018394822254776955,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Georginio Rutter,2024,26840,MC,9,90,0,0,2,0.06273645162582397,0.10277407616376877,0.0,0,0.08437925577163696,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Jack Hinshelwood,2024,26840,DMC,7,50,0,0,1,0.04633527994155884,0.04633527994155884,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Jan Paul van Hecke,2024,26840,DC,3,90,0,0,0,0.0,0.07807271182537079,0.07807271182537079,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,João Pedro,2024,26840,MC,9,50,0,0,1,0.07807271182537079,0.42614832520484924,0.0,0,0.34807562828063965,2,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Joël Veltman,2024,26840,DR,2,90,0,0,0,0.0,0.07807271182537079,0.07807271182537079,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Kaoru Mitoma,2024,26840,ML,10,50,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Lewis Dunk,2024,26840,DC,3,90,0,1,0,0.0,0.07807271182537079,0.07807271182537079,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Matt O'Riley,2024,26840,Sub,17,40,0,0,1,0.0691276490688324,0.018394822254776955,0.018394822254776955,0,0.018394822254776955,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Simon Adingra,2024,26840,Sub,17,40,0,0,1,0.03543100878596306,0.03543100878596306,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Tariq Lamptey,2024,26840,DL,4,90,0,0,1,0.032138288021087646,0.16017870604991913,0.12804041802883148,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Brighton,Yankuba Minteh,2024,26840,MR,8,90,0,0,2,0.34807562828063965,0.4019014537334442,0.018394822254776955,0,0.03543100878596306,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Anthony Elanga,2024,26840,FW,15,90,0,0,2,0.45779311656951904,1.8910188674926758,0.0,3,1.4702633619308472,3,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Chris Wood,2024,26840,FW,15,86,3,0,4,2.2696306705474854,1.5657830238342285,0.0,0,0.05732129514217377,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Danilo,2024,26840,MC,9,69,0,0,0,0.0,1.9662548303604126,1.9662548303604126,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Elliot Anderson,2024,26840,MC,9,86,0,0,0,0.0,0.07477595657110214,0.0,0,0.11556265503168106,2,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Ibrahim Sangare,2024,26840,Sub,17,4,0,0,0,0.0,0.6244640350341797,0.0,1,0.6244640350341797,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Jota Silva,2024,26840,Sub,17,14,1,0,2,0.43488407135009766,0.6186198592185974,0.0,0,0.18373581767082214,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Matz Sels,2024,26840,GK,1,90,0,0,0,0.0,1.0918798446655273,1.0918798446655273,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Morato,2024,26840,DC,3,90,0,0,0,0.0,1.2609467506408691,1.2609467506408691,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Morgan Gibbs-White,2024,26840,AMC,12,76,1,0,3,0.13514554500579834,2.025123357772827,1.8910188674926758,0,0.07678323239088058,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Murillo,2024,26840,DC,3,76,0,0,0,0.0,0.3830171525478363,0.0,0,0.3830171525478363,1,1,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Neco Williams,2024,26840,ML,10,90,1,0,2,0.7012472748756409,0.7012472748756409,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Nicolás Domínguez,2024,26840,Sub,17,21,0,0,0,0.0,0.08505895733833313,0.0,0,0.08505895733833313,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Nikola Milenkovic,2024,26840,DC,3,90,0,0,0,0.0,0.07477595657110214,0.07477595657110214,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Ola Aina,2024,26840,MR,8,90,0,0,0,0.0,1.9682620763778687,1.8930262327194214,0,0.07523591816425323,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Taiwo Awoniyi,2024,26840,Sub,17,4,0,0,1,0.18373581767082214,0.18373581767082214,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Brighton,Nottingham Forest,Willy Boly,2024,26840,Sub,17,14,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Amadou Onana,2024,26841,Sub,17,40,0,0,0,0.0,0.43809860944747925,0.4193066358566284,0,0.031328391283750534,2,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Andrés García,2024,26841,DR,2,50,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Boubacar Kamara,2024,26841,DC,3,90,0,0,1,0.028267502784729004,0.49731627106666565,0.49731627106666565,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Donyell Malen,2024,26841,Sub,17,40,0,0,2,0.4067702293395996,0.4067702293395996,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Emiliano Martinez,2024,26841,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Ezri Konsa Ngoyo,2024,26841,DC,3,90,0,0,0,0.0,0.4560052752494812,0.4560052752494812,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Ian Maatsen,2024,26841,Sub,17,40,0,0,0,0.0,0.13811257481575012,0.012536419555544853,0,0.2083139717578888,3,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Jacob Ramsey,2024,26841,AML,13,50,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,John McGinn,2024,26841,AMC,12,90,0,0,1,0.02520325966179371,0.012536419555544853,0.012536419555544853,0,0.0,0,1,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Kosta Nedeljkovic,2024,26841,Sub,17,3,0,0,0,0.0,0.01879197359085083,0.01879197359085083,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Lamare Bogarde,2024,26841,DMC,7,87,0,0,0,0.0,0.012536419555544853,0.012536419555544853,0,0.0,0,1,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Leon Bailey,2024,26841,Sub,17,40,0,0,2,0.09680159389972687,0.4685417115688324,0.37174010276794434,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Lucas Digne,2024,26841,DL,4,50,0,0,0,0.0,0.0,0.0,0,0.022347543388605118,1,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Morgan Rogers,2024,26841,AMR,11,90,0,0,1,0.08273781090974808,0.37174010276794434,0.37174010276794434,0,0.02520325966179371,1,1,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Ollie Watkins,2024,26841,FW,15,50,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Aston Villa,Youri Tielemans,2024,26841,DMC,7,90,0,0,3,0.10302852839231491,0.49731627106666565,0.49731627106666565,0,0.3592036962509155,1,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Wolverhampton Wanderers,André,2024,26841,MC,9,90,0,0,0,0.0,0.8697495460510254,0.8697495460510254,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Wolverhampton Wanderers,Emmanuel Agbadou,2024,26841,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Wolverhampton Wanderers,Gonçalo Guedes,2024,26841,FW,15,77,0,0,3,1.029427170753479,1.3460904359817505,0.31666332483291626,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Wolverhampton Wanderers,Hee-Chan Hwang,2024,26841,Sub,17,7,0,0,0,0.0,0.12760305404663086,0.12760305404663086,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Wolverhampton Wanderers,Jean-Ricner Bellegarde,2024,26841,MC,9,90,1,0,1,0.31666332483291626,1.2349539995193481,0.3984500765800476,0,0.519840657711029,1,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Wolverhampton Wanderers,José Sá,2024,26841,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Wolverhampton Wanderers,Matheus Cunha,2024,26841,AMC,12,90,1,0,4,0.7077529430389404,1.3614739179611206,0.31666332483291626,0,0.3984500765800476,1,1,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Wolverhampton Wanderers,Matt Doherty,2024,26841,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Aston Villa,Wolverhampton Wanderers,Nélson Semedo,2024,26841,DMR,5,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
